#	RadiusAU	AngularMomentumX	AngularMomentumX_std	AngularMomentumY	AngularMomentumY_std	AngularMomentumZ	AngularMomentumZ_std	CellMassMsun	CellMassMsun_std	Density	Density_std	SpecificAngularMomentumX	SpecificAngularMomentumX_std	SpecificAngularMomentumY	SpecificAngularMomentumY_std	SpecificAngularMomentumZ	SpecificAngularMomentumZ_std	
4.8000000000000000e+01	9.2877020795225710e+48	6.3969558532612265e+47	1.2541712147234650e+49	1.1353137298687371e+48	-5.8760077671035495e+48	5.9326412668628443e+47	8.5922587213867858e-05	3.9441515846704308e-06	7.4264860053955306e-13	3.4090205493702795e-14	2.8665069637538020e+22	1.3223815100403338e+21	2.2080196362695426e+22	1.9178820086525471e+21	-2.3183991332507690e+22	1.2304350913517865e+21
5.0000000000000000e+01	1.0578092062270464e+49	6.5139530286705265e+47	1.3914571345049352e+49	1.2159113039225527e+48	-6.7458844167389996e+48	6.3896907006908729e+47	9.6304944603370070e-05	4.0402751222982431e-06	8.3238569337666042e-13	3.4921023245041222e-14	3.3911639695808979e+22	1.4165649143696901e+21	2.3753054967043006e+22	2.1084271599435986e+21	-2.5894025574702679e+22	1.3684890554770294e+21
5.2000000000000000e+01	1.0036344908947155e+49	6.1561205464197680e+47	1.5218465004666989e+49	1.3274527471215390e+48	-7.6038424829446624e+48	7.4148669916737251e+47	9.4745655264321592e-05	4.1174041113248286e-06	8.1890839848796935e-13	3.5587666762409383e-14	3.4815107549030039e+22	1.5012254588811223e+21	2.5281840433742733e+22	2.1413325934541073e+21	-2.7552978352568688e+22	1.4446416261080891e+21
5.4000000000000000e+01	1.1306320122632190e+49	6.5994658119907500e+47	1.5967565491957277e+49	1.3479228138590832e+48	-7.9782237623306410e+48	7.6691105321876059e+47	1.0330432898539515e-04	4.1868505057072878e-06	8.9288297569208827e-13	3.6187907854687921e-14	3.7429136283084572e+22	1.5718122415920487e+21	2.9310284498314606e+22	2.2555230364811361e+21	-2.9865694860478459e+22	1.4908816165413745e+21
5.6000000000000000e+01	1.1151403404815470e+49	6.4161932621923721e+47	1.6917337747485729e+49	1.3423629324194493e+48	-8.5367117189908748e+48	7.5981926167612904e+47	1.0258071594092934e-04	4.0785290087797372e-06	8.8662862241630645e-13	3.5251660347366461e-14	4.1808767864203121e+22	1.7194462141452486e+21	2.9823685103292382e+22	2.4029523493392425e+21	-3.4579012188365476e+22	1.6903300078893217e+21
5.8000000000000000e+01	1.1915281562108139e+49	6.4873065464740827e+47	1.7912023601425090e+49	1.4721240260370074e+48	-9.2648080252449498e+48	8.6493290967649683e+47	1.0815655644090717e-04	4.2992294240947570e-06	9.3482188891831822e-13	3.7159224584977599e-14	4.5671606207479936e+22	1.8012438117715010e+21	3.2584193907220967e+22	2.4993837212638092e+21	-3.4481443633183064e+22	1.7225202721302239e+21
6.0000000000000000e+01	1.1346333882255175e+49	6.5337737738588117e+47	1.9499322008713713e+49	1.4862553550404982e+48	-1.0379624607017628e+49	8.9977188727451082e+47	1.0832117146510994e-04	4.3777272278128783e-06	9.3624469427504779e-13	3.7837699081230671e-14	4.4921712714500025e+22	1.8782543968344526e+21	3.4495535762461721e+22	2.5962489111835784e+21	-4.0712777797960538e+22	1.8980698921865692e+21
6.2000000000000000e+01	1.2550820324991485e+49	6.6749716325703327e+47	1.9947987649050821e+49	1.4682822701530377e+48	-1.0638723433477595e+49	8.7804876077713667e+47	1.1263708476109738e-04	4.2895523643691166e-06	9.7354812138597899e-13	3.7075583541386844e-14	5.4391536118128477e+22	2.0018108237570509e+21	3.7801197377048556e+22	2.7808366016380603e+21	-4.2188382047739729e+22	2.0011612900262512e+21
6.4000000000000000e+01	1.2257241075987443e+49	6.7105516951414880e+47	2.1245279786104191e+49	1.6242167105856078e+48	-1.1641861655223386e+49	1.0120569132638892e+48	1.1336169400376288e-04	4.5333026075247514e-06	9.7981108503096449e-13	3.9182372720233773e-14	5.5900657191123052e+22	2.1343911451035660e+21	3.6016656103130983e+22	2.8471821680597103e+21	-4.6424233398156856e+22	2.2052857066246227e+21
6.6000000000000000e+01	1.2381284883177354e+49	6.5531635215978830e+47	2.1371975653028753e+49	1.5550140095074291e+48	-1.2029969207239513e+49	1.0039778236377739e+48	1.1684171572144469e-04	4.4115953522415250e-06	1.0098897097824610e-12	3.8130429037641668e-14	5.7805476209401447e+22	2.1715090634623041e+21	4.1794857515653165e+22	2.9677167650284928e+21	-4.8547436308810804e+22	2.2096595339584374e+21
6.8000000000000000e+01	1.2630262308508632e+49	6.5622439682464386e+47	2.2316891489813271e+49	1.4419734706062838e+48	-1.2437937219452848e+49	9.2718869519112275e+47	1.1756713157718747e-04	4.0886723910007799e-06	1.0161596451690156e-12	3.5339331923088982e-14	6.1678084064510516e+22	2.3698555965879102e+21	4.3396843333346635e+22	3.1451962719559620e+21	-5.6815384010262596e+22	2.5456813774741868e+21
7.0000000000000000e+01	1.3944810999291039e+49	6.8718237240278444e+47	2.4780414331192020e+49	1.6324247740182565e+48	-1.4119757725873672e+49	1.0677810219129234e+48	1.2887522010194118e-04	4.4948612919812108e-06	1.1138980442326128e-12	3.8850115625597531e-14	6.9359023001442510e+22	2.4711070940270003e+21	5.0258162242186207e+22	3.3064253610578495e+21	-5.8926488972271597e+22	2.5858532457584667e+21
7.2000000000000000e+01	1.3419674021153023e+49	6.5843123079309061e+47	2.4572820676931296e+49	1.5893972106905740e+48	-1.4498709532018858e+49	1.0989285889087185e+48	1.2519874148838450e-04	4.3200836985416779e-06	1.0821213975346320e-12	3.7339472855373885e-14	7.0876609694537699e+22	2.6335502766594678e+21	4.8559851157018364e+22	3.4121771811876095e+21	-6.7343227056645739e+22	2.8444187196953980e+21
7.4000000000000000e+01	1.3773894962152831e+49	6.6947513089187118e+47	2.4895248501179105e+49	1.5387445688945185e+48	-1.4720751223082262e+49	1.0699778227679632e+48	1.3079547129441594e-04	4.1666031145017071e-06	1.1304952150932408e-12	3.6012905015143842e-14	7.4655810318067936e+22	2.6641268393322202e+21	5.4107389743184193e+22	3.5686800487533233e+21	-6.7194875582596533e+22	2.9171498452171966e+21
7.6000000000000000e+01	1.3782129515287471e+49	6.3833842791462148e+47	2.3787860644239600e+49	1.3931751924644759e+48	-1.4022048481469726e+49	9.6013099841314489e+47	1.2736581636053792e-04	3.8741756991013553e-06	1.1008519219898996e-12	3.3485387887826493e-14	8.1637793729540388e+22	2.9676501529231963e+21	5.1683620082356612e+22	3.7261558251940206e+21	-7.7317245372862067e+22	3.2626921886171865e+21
7.8000000000000000e+01	1.4458990690218992e+49	6.6025562629473510e+47	2.6056770097777578e+49	1.6115618952935113e+48	-1.5694279397778335e+49	1.1614957661913204e+48	1.3394869344260992e-04	4.2009410664092257e-06	1.1577492363172272e-12	3.6309695798061494e-14	8.5150301131512333e+22	2.9277477101625488e+21	5.9790567168312871e+22	3.8274258631442285e+21	-7.5244790830450478e+22	3.2305993457096532e+21
8.0000000000000000e+01	1.4119435170094925e+49	6.5131546430102674e+47	2.6711742505114498e+49	1.5454952694839397e+48	-1.6644103902364876e+49	1.1429739727544007e+48	1.3692702760950356e-04	4.0595958560533252e-06	1.1834916606634270e-12	3.5088016772003998e-14	8.5800254673932553e+22	3.1846220417274342e+21	6.0922043403075618e+22	4.0230307559108982e+21	-8.9398672388514199e+22	3.6127844893225763e+21
8.2000000000000000e+01	1.4416786145688139e+49	5.9318829319999990e+47	2.6576132292323089e+49	1.2916067346589431e+48	-1.6361496441689546e+49	9.5804483642355120e+47	1.3966799332517673e-04	3.4950473079413126e-06	1.2071824551201257e-12	3.0208494369490089e-14	9.8300402960900079e+22	3.3196523426900004e+21	7.0862905938105344e+22	4.2661791849312561e+21	-9.3726508375294601e+22	3.7077949657771278e+21
8.4000000000000000e+01	1.5160440172158725e+49	6.3632133245907362e+47	2.7301324997376145e+49	1.5243486823898104e+48	-1.7305168381962864e+49	1.1439036765519173e+48	1.4105580178982083e-04	3.9038832191427507e-06	1.2191776015362776e-12	3.3742156787595863e-14	1.0078716912330657e+23	3.5137579176059821e+21	6.7198408681058424e+22	4.3174108300598187e+21	-9.8575578792030741e+22	3.9613410855834322e+21
8.6000000000000000e+01	1.4542331931131669e+49	6.0937389186954312e+47	2.8400401894249019e+49	1.4715377012198209e+48	-1.8182790805904512e+49	1.1419977210647255e+48	1.4522786977279805e-04	3.7569988888195717e-06	1.2552377406612984e-12	3.2472601879010766e-14	1.0145645058735052e+23	3.5039801148157770e+21	7.8483498227051893e+22	4.5288139473447687e+21	-1.0415896721271254e+23	4.0826276162716539e+21
8.8000000000000000e+01	1.5202305413536458e+49	6.0454392072895759e+47	2.7477262526510725e+49	1.3646066697286420e+48	-1.7605249163527132e+49	1.0764271402874856e+48	1.4655330801896768e-04	3.5577474478437936e-06	1.2666938069942351e-12	3.0750426039172119e-14	1.1116008937215608e+23	3.9141433640098338e+21	7.5466618572402445e+22	4.6823799481972372e+21	-1.1121542062959830e+23	4.4198400036323297e+21
9.0000000000000000e+01	1.4690161011079317e+49	5.7080833797741040e+47	2.7340253924160885e+49	1.2365196520453692e+48	-1.7356926218435054e+49	9.5652109609516600e+47	1.4439468095783694e-04	3.3139328447951690e-06	1.2480362989044775e-12	2.8643080583029449e-14	1.1648055903712628e+23	3.8744489429162671e+21	8.2401882618039372e+22	4.8468696560799192e+21	-1.1637665543799168e+23	4.4984090876153960e+21
9.2000000000000000e+01	1.5476783882555906e+49	6.0014914167653014e+47	2.9164456721319790e+49	1.4325946815581209e+48	-1.9401186512416053e+49	1.1635825529683544e+48	1.5211533986528051e-04	3.6440602252226553e-06	1.3147677221399600e-12	3.1496447142674785e-14	1.1567339303328374e+23	4.1649992359198086e+21	8.7044680446609979e+22	4.9774462052899110e+21	-1.2302830442451936e+23	4.7115579464025432e+21
9.4000000000000000e+01	1.4647982135683457e+49	5.6244452949054083e+47	2.9966247129081630e+49	1.3375262016497977e+48	-2.0106494718796791e+49	1.0979445051485930e+48	1.5070504954951488e-04	3.3794035319206041e-06	1.3025782599354423e-12	2.9208958726910807e-14	1.2103558055211714e+23	4.1790283477636575e+21	9.4794903364998282e+22	5.2763312090652942e+21	-1.3510628134580541e+23	4.9863114193518461e+21
9.6000000000000000e+01	1.5863653243764870e+49	5.7455898808403094e+47	2.8533886038719582e+49	1.1744362767181234e+48	-1.8590763129574582e+49	9.5402620279178005e+47	1.5787711365722890e-04	3.2810107786210771e-06	1.3070792926283612e-12	2.7156808474215906e-14	1.2315885272186855e+23	4.5679484163135976e+21	9.3425350683704460e+22	5.3249907062308099e+21	-1.3904814602064730e+23	5.1692689606624422e+21
9.8000000000000000e+01	1.5352486611601173e+49	6.0613726747938130e+47	3.0682696037557626e+49	1.3184703154675554e+48	-2.0851765861258279e+49	1.0925593113210625e+48	1.5913943121351898e-04	3.4527692195557375e-06	1.2922335572285915e-12	2.8161123524702759e-14	1.2182781172825290e+23	4.4292687222975512e+21	1.0093189464717754e+23	5.5222590141759048e+21	-1.4953104016590991e+23	5.3066350332621409e+21
1.0000000000000000e+02	1.4301626267357660e+49	5.8356620915054210e+47	3.0868053237216054e+49	1.2821553618553898e+48	-2.1598180651578895e+49	1.0817247848439541e+48	1.5580154188664648e-04	3.3506386025239354e-06	1.2697403784613274e-12	2.7396939154955522e-14	1.1333654562531039e+23	4.3968853075244892e+21	1.0413803841011723e+23	5.6254020128354284e+21	-1.5051011710433362e+23	5.3398657744009618e+21
1.0200000000000000e+02	1.7408673210979471e+49	9.8491285144688452e+47	3.0608686343564898e+49	1.2087595698349734e+48	-2.0708646387612832e+49	1.0712897883611913e+48	1.7060852193451486e-04	5.0333620086883017e-06	1.2559246425473866e-12	2.6162559433339908e-14	1.2373451577631638e+23	4.6009314176650712e+21	1.0373918021998546e+23	5.8574206768828541e+21	-1.5649604074879845e+23	5.4786774260833971e+21
1.0400000000000000e+02	1.6251619875844217e+49	8.9958822891619075e+47	3.0195717707529509e+49	1.1657664468452537e+48	-2.0321470690171939e+49	1.0423801486719225e+48	1.6625284414684005e-04	4.5490150122910488e-06	1.2010040192139818e-12	2.4896476857828077e-14	1.1679229064027623e+23	4.5216997869932994e+21	1.0710046252768485e+23	5.8288009857612309e+21	-1.5386308763015664e+23	5.4352402258201768e+21
1.0600000000000000e+02	1.5582404265480232e+49	8.2714588540757467e+47	3.1739926358307757e+49	1.2160310064045006e+48	-2.2532156028444408e+49	1.1011092134157708e+48	1.6754417326586243e-04	4.4097644693220016e-06	1.1952729714481506e-12	2.4932153847732649e-14	1.0963315774582045e+23	4.5296903286869889e+21	1.1248006295880529e+23	5.9457016080437042e+21	-1.5985143057368707e+23	5.5144726305947884e+21
1.0800000000000000e+02	1.4604978688905991e+49	7.8176540291253558e+47	3.2319277899215698e+49	1.3681743878403008e+48	-2.3342948864957553e+49	1.1917875517668693e+48	1.6684220148905390e-04	4.7694165808790779e-06	1.1305403889305440e-12	2.3258619043123210e-14	1.1509104384400253e+23	4.7166456267096384e+21	1.0914677057043274e+23	6.0327613924057253e+21	-1.6287124470305662e+23	5.6259900012909340e+21
1.1000000000000000e+02	1.7883621949086966e+49	1.1684576847744038e+48	3.3271240258021370e+49	1.6350147628612270e+48	-2.3403795099879599e+49	1.4976249133997120e+48	1.8423608243458439e-04	6.7658838326025645e-06	1.0786527911713877e-12	2.2360424597008278e-14	1.0928594088562509e+23	4.6913594173178994e+21	1.1111740964349302e+23	5.9314174011449771e+21	-1.6059380712225339e+23	5.6116465439027254e+21
1.1200000000000000e+02	1.6298543548506910e+49	1.0439579181552048e+48	3.3583089756635044e+49	1.6661842615837763e+48	-2.4177451995292101e+49	1.5475508956524240e+48	1.8193976212446924e-04	6.3637437600605460e-06	1.0514414453766897e-12	2.1848416122119945e-14	1.0585707708027500e+23	4.6694879439652504e+21	1.1373296200345754e+23	6.0040200840855840e+21	-1.6445966258536233e+23	5.7383648928953774e+21
1.1400000000000000e+02	1.6730202836217757e+49	1.0635847959038343e+48	3.2870693720112298e+49	1.6319953157737015e+48	-2.3431647883069207e+49	1.4898275529633668e+48	1.7900852150007045e-04	6.2407023672246383e-06	1.0043926816534847e-12	2.1183784913832579e-14	1.1256634584679057e+23	4.8606155949647153e+21	1.0777888664557954e+23	6.0577825057965091e+21	-1.6328873370163400e+23	5.8134616743481715e+21
1.1600000000000000e+02	1.3606187660600463e+49	9.0206387762551341e+47	3.2702679567004240e+49	1.7689485284998532e+48	-2.5397069061459514e+49	1.5947417979249087e+48	1.7230494888479468e-04	6.2351102861068219e-06	9.2859792398472336e-13	1.9718340623004575e-14	1.0605042050508956e+23	4.7989805031687245e+21	1.0409142294086358e+23	5.9794354018923472e+21	-1.5862521403304414e+23	5.6498833135345819e+21
1.1800000000000000e+02	1.8614726863980687e+49	1.3894666221009098e+48	3.6251800728353104e+49	2.0027953678094827e+48	-2.6795903948428482e+49	1.9904751300154287e+48	1.9964415076975455e-04	8.0945936807551565e-06	9.1801491252003252e-13	1.9543845360327175e-14	9.6677110620819475e+22	4.7447239941209561e+21	1.0815484485331913e+23	5.9756923504854240e+21	-1.6055101355466586e+23	5.7939592913477089e+21
1.2000000000000000e+02	1.6485094812864214e+49	1.2193349740215911e+48	3.4808971056000206e+49	1.9573756246358254e+48	-2.6062277605776585e+49	1.8908782877975738e+48	1.9713251146981735e-04	7.7107842384533902e-06	8.9115575243654883e-13	1.9279707410579492e-14	9.8609826351114741e+22	4.8146351967247993e+21	1.0540648520176930e+23	5.9629596374225209e+21	-1.6338521815133122e+23	5.8934808399955351e+21
1.2200000000000000e+02	1.6341040998498694e+49	1.2518114427944601e+48	3.2344147928947844e+49	1.7927490468932681e+48	-2.3496593357688646e+49	1.7807053780101052e+48	1.8398205865112968e-04	7.3869408398307623e-06	7.8942534481491157e-13	1.7692940492792552e-14	1.0289515038356179e+23	4.8473736748865893e+21	1.0193324487295628e+23	5.8771316912955012e+21	-1.5544823178329780e+23	5.7613668520032312e+21
1.2400000000000000e+02	1.5135217300542574e+49	1.2443244024328523e+48	3.6580308981511242e+49	2.2082042621979490e+48	-2.9620139231374503e+49	2.1206244776172473e+48	1.9302280910893428e-04	7.8638293539009805e-06	7.4958674732727300e-13	1.7091724231022922e-14	9.2435210224877521e+22	4.6424754760969785e+21	9.5835813818866235e+22	5.8570865111977427e+21	-1.5055076267592532e+23	5.6439803613563448e+21
1.2600000000000000e+02	1.6817243025807015e+49	1.3905940807521142e+48	3.8344701769838777e+49	2.3767887000894996e+48	-3.1242886325237214e+49	2.5513732965455424e+48	2.0601089097439614e-04	8.8709682664900104e-06	7.3905575718868607e-13	1.7531011545100853e-14	8.4208555374461554e+22	4.7649817609197459e+21	9.6498440155719262e+22	5.8132928613418260e+21	-1.5368251535678982e+23	5.7423000979708471e+21
