#	RadiusAU	AngularMomentumX	AngularMomentumX_std	AngularMomentumY	AngularMomentumY_std	AngularMomentumZ	AngularMomentumZ_std	CellMassMsun	CellMassMsun_std	Density	Density_std	SpecificAngularMomentumX	SpecificAngularMomentumX_std	SpecificAngularMomentumY	SpecificAngularMomentumY_std	SpecificAngularMomentumZ	SpecificAngularMomentumZ_std	
2.4000000000000000e+01	2.1839246616450988e+49	4.1198405568961054e+48	1.9304693914463680e+49	4.4941615654721178e+48	9.7616102627949433e+49	9.8546257115976414e+48	4.9560284025719329e-04	3.3819891317733558e-05	4.2836088585683054e-12	2.9231306658630095e-13	3.5452110425243517e+19	9.0673180281242898e+20	3.9556606574875299e+21	8.0863886681993616e+20	1.7577296481974292e+22	9.9259620375854121e+20
2.6000000000000000e+01	2.5334827496438051e+49	3.9186440312489609e+48	2.8776134117072692e+49	5.1658393410199825e+48	1.0808780986121691e+50	1.0419140059411813e+49	5.3789072202140974e-04	3.2465907917358240e-05	4.6491127060468297e-12	2.8061027794773658e-13	1.4933009303861128e+21	1.0825354767433944e+21	5.4592939729572950e+21	1.0362833587220021e+21	2.2251280883517581e+22	1.1517017474803700e+21
2.8000000000000000e+01	2.3163591204476499e+49	3.7140461221267692e+48	2.5541325780421779e+49	4.6394441313474937e+48	1.0126070835330124e+50	1.0012747949102292e+49	4.9766770125422074e-04	2.9693258824142892e-05	4.3014559250903390e-12	2.5664563680234871e-13	2.7638523046302937e+21	1.1151772356264928e+21	7.0383563172259404e+21	1.0945137851842345e+21	2.3412165070108601e+22	1.2507573684799993e+21
3.0000000000000000e+01	2.5716625120470312e+49	3.8463343822392691e+48	2.5728832711182413e+49	4.9454694712545802e+48	1.0008441026366484e+50	9.8275823419596176e+48	4.9120025090211984e-04	2.8693909469082358e-05	4.2455562704268740e-12	2.4800803144092599e-13	4.3767855924571254e+21	1.3962831809070228e+21	6.9702426082279267e+21	1.2443320638990757e+21	2.9907161561976795e+22	1.4995825320482043e+21
3.2000000000000000e+01	1.8380763435545727e+49	3.2376301999929150e+48	2.4871834698115989e+49	4.6746205495467469e+48	1.0402781700987814e+50	1.0419833615173398e+49	4.6033212292072480e-04	2.6686818936860669e-05	3.9787559704126433e-12	2.3066028827764688e-13	5.2868163769000903e+21	1.5021718100800430e+21	9.2711488080768601e+21	1.4596157346972555e+21	3.3369913482702471e+22	1.7038700580781666e+21
3.4000000000000000e+01	1.9941513266058566e+49	3.1843266658195107e+48	2.3694948278450172e+49	4.3803547663015661e+48	8.5641077935108529e+49	8.5617138112041940e+48	4.2060004654797991e-04	2.2270530959965504e-05	3.6353425343006181e-12	1.9248929981035019e-13	7.2819078457690455e+21	1.6498241530025854e+21	1.0868950305467345e+22	1.5835436665419688e+21	3.6177826899498635e+22	1.7648911981628102e+21
3.6000000000000000e+01	1.8729479507398071e+49	3.0532122090717059e+48	2.7926457636218098e+49	4.5646695217855371e+48	1.0651695713086564e+50	1.0457837141794123e+49	4.4139880987095320e-04	2.3970838118264788e-05	3.8151110093386523e-12	2.0718544400879375e-13	9.3013803713251728e+21	1.8457107592167967e+21	1.3225689846079956e+22	1.7984648541994334e+21	4.5022597745759010e+22	2.1447801569340424e+21
3.8000000000000000e+01	1.8102340950759868e+49	3.2324982462138539e+48	2.2790941881741234e+49	3.9762710291996739e+48	9.1595910728494629e+49	8.5560529902340191e+48	4.2061535984178495e-04	1.9967557739474187e-05	3.6354748906062519e-12	1.7258417480496745e-13	1.2967479501146106e+22	2.1083508591893658e+21	1.5930305855357138e+22	1.9636314126559066e+21	4.8917179241662660e+22	2.2135057007195563e+21
4.0000000000000000e+01	2.0689346082393617e+49	3.1935215263668426e+48	3.2063627790789297e+49	4.6725064789004686e+48	1.0598836908103732e+50	1.0072491967044790e+49	4.4919837647435645e-04	2.1824753881282155e-05	3.8825244498629098e-12	1.8863634642089080e-13	1.6640109673336411e+22	2.2551749758241819e+21	1.9323522987386124e+22	2.3205404956578231e+21	5.5734476954617724e+22	2.5590993092172684e+21
4.2000000000000000e+01	2.4420494654271640e+49	3.3031076984072705e+48	2.4066849010967313e+49	3.3558729747954033e+48	8.9588709873671895e+49	6.9806350115000719e+48	4.2000738318678137e-04	1.5173767272841198e-05	3.6302200091293310e-12	1.3115034585771426e-13	2.1970389790753544e+22	2.5357632273026316e+21	2.1324781034591780e+22	2.2199408832201729e+21	5.9161349586008905e+22	2.6227574252599582e+21
4.4000000000000000e+01	2.0673634735084306e+49	3.3814658513618169e+48	3.1041702155061783e+49	4.3019778207746584e+48	1.0031206397098760e+50	7.6275105573784707e+48	4.4098991542976425e-04	1.6411874914381669e-05	3.8115768410324599e-12	1.4185159377310475e-13	2.3666315331340989e+22	2.7245558009678340e+21	2.5142723041757103e+22	2.6739344465368501e+21	7.0306754065009121e+22	3.0448984821274294e+21
4.6000000000000000e+01	2.9137341791622160e+49	3.5178602126823017e+48	2.9453351382190803e+49	3.5325631010701582e+48	9.3146940009595949e+49	6.4851185938960442e+48	4.5567321081245172e-04	1.3942064880120256e-05	3.9384879260085102e-12	1.2050445997489491e-13	3.1397582743676272e+22	3.0168968799339172e+21	3.0806110965371723e+22	2.8044611071087917e+21	7.3714503080317314e+22	3.2250857947353957e+21
4.8000000000000000e+01	2.3604758867766439e+49	3.3393991768404343e+48	3.4008454440437693e+49	4.1036426663836513e+48	8.8867769966726138e+49	5.5737836712056457e+48	4.4632231117848508e-04	1.2703139012821201e-05	3.8576659587920706e-12	1.0979613994687102e-13	3.6858779408476662e+22	3.1585183610770492e+21	3.2948459199097299e+22	3.0251805983487248e+21	8.1463467214038410e+22	3.4806734512743635e+21
5.0000000000000000e+01	2.8140603318931200e+49	3.3031161690717234e+48	3.3865236875334603e+49	3.6504716387416233e+48	8.5682785298964007e+49	4.9388407495445873e+48	4.5556768353202290e-04	1.1364951417617128e-05	3.9375758295543614e-12	9.8229878070188411e-14	4.6189254815977205e+22	3.5186430959480807e+21	3.5983390962269446e+22	3.0505435025881390e+21	8.2278054233564588e+22	3.5547130380254839e+21
5.2000000000000000e+01	2.6466239890674171e+49	3.3147501080639871e+48	3.6889825195336460e+49	3.8545902533165503e+48	8.0904828486184931e+49	4.3647131326554565e+48	4.5496279809168600e-04	1.1007338115567902e-05	3.9323476661538019e-12	9.5138944394737843e-14	4.9368744581624249e+22	3.6368498927836883e+21	3.9542156910339650e+22	3.4762986429375704e+21	8.7692258411697249e+22	3.9590489031511407e+21
5.4000000000000000e+01	2.6765151951586934e+49	3.3177603198713873e+48	3.7649871254475983e+49	3.9481601644836086e+48	8.2490705978799632e+49	4.3875047170686208e+48	4.7419642520394575e-04	1.1471086802313198e-05	4.0985883104522082e-12	9.9147230508797745e-14	5.4243327829365102e+22	3.9490583680801403e+21	4.3591101541119372e+22	3.3696908158756365e+21	9.1017725074613989e+22	3.8745915444637320e+21
5.6000000000000000e+01	2.4156975566355109e+49	3.2942351044998825e+48	4.1375686659440906e+49	3.7377645995825016e+48	8.1853081686380100e+49	4.0820261295163837e+48	4.7884652763545540e-04	1.0991348500125480e-05	4.1387802108023487e-12	9.5000742486292893e-14	6.6931960621295284e+22	4.3909882805242335e+21	4.7532345044197030e+22	3.8448432392338596e+21	1.0142318378687397e+23	4.5206327724141346e+21
5.8000000000000000e+01	3.0526329754196220e+49	3.4260818382353785e+48	4.5964663705947590e+49	4.0926569300956867e+48	8.5071470601284237e+49	4.1868716140376298e+48	5.2288206278577301e-04	1.1731844779298657e-05	4.5193894267701324e-12	1.0140102142649631e-13	7.7643734978962710e+22	4.7587250715608304e+21	5.7194575434684551e+22	4.0928080310264539e+21	1.0026592404514173e+23	4.5909702689080858e+21
6.0000000000000000e+01	2.1964010346174597e+49	3.4524814190414468e+48	4.6458446376996298e+49	4.0020941596770722e+48	8.3075038425311646e+49	3.9380601039910785e+48	5.2433051838181267e-04	1.1943993029036310e-05	4.5319087602332310e-12	1.0323466733827991e-13	7.8807417349208753e+22	4.8451262950333051e+21	5.9809469276767230e+22	4.1835262611916084e+21	1.1206555523554735e+23	4.7659809166875186e+21
6.2000000000000000e+01	2.3987076346597706e+49	3.5612455983055902e+48	5.1391746622470196e+49	4.0373187852483488e+48	8.3796555970202875e+49	4.0423311921519454e+48	5.3420817236888597e-04	1.2238460279884389e-05	4.6172835859685756e-12	1.0577981523056499e-13	9.2278948782391037e+22	5.3903317639217126e+21	6.3717259222455394e+22	4.2510462434836548e+21	1.0769842130573423e+23	4.9293282803919618e+21
6.4000000000000000e+01	1.6335645163978422e+49	3.6642553568345683e+48	5.5859074346915198e+49	4.0701663795876910e+48	9.0297167070611671e+49	4.1274108594103617e+48	5.7365491136679902e-04	1.2999218751676582e-05	4.9582307857977827e-12	1.1235522494231883e-13	9.6369845685862047e+22	5.6549579079068565e+21	7.6280482706688305e+22	4.6515391908447272e+21	1.2126609985244346e+23	5.2958469833699340e+21
6.6000000000000000e+01	1.2642798813150558e+49	3.8204303522734365e+48	5.6425216754535176e+49	3.9800033832983342e+48	9.4273149255113932e+49	4.4120989693351650e+48	5.7661910184855314e-04	1.3606824559706724e-05	4.9838509630339311e-12	1.1760690110390976e-13	1.0469408138097684e+23	6.0609839943142385e+21	7.7245792287748298e+22	4.5416984207988024e+21	1.1531847056921523e+23	5.3309080973217125e+21
6.8000000000000000e+01	4.6887687637403924e+48	3.9853241843526667e+48	6.5792365240775963e+49	4.2439468609860052e+48	9.6885786087967772e+49	4.7029834019112561e+48	5.8071287792992509e-04	1.4840456616563013e-05	5.0192344073218174e-12	1.2826946551581083e-13	1.0854312521641824e+23	6.5295883265184492e+21	9.1465981320807395e+22	4.8777896739190751e+21	1.2645460036861447e+23	5.7433120517954355e+21
7.0000000000000000e+01	4.7510639192884073e+48	3.8995367203464182e+48	7.4428358234220129e+49	4.4520336343737975e+48	1.0122927802870267e+50	5.1158208204988424e+48	5.9517790588590948e-04	1.5840127356026526e-05	5.1442589569380710e-12	1.3690984867623663e-13	1.1591819297628554e+23	6.7894571040677434e+21	9.9389828259334708e+22	4.9546861309036457e+21	1.2439496412963158e+23	5.9584229591392421e+21
7.2000000000000000e+01	4.4972389945991944e+48	3.7778137767072455e+48	7.8182511404665303e+49	4.5037625256078677e+48	1.1076240274655454e+50	5.5995636720823921e+48	6.0732925848251511e-04	1.6809481926084188e-05	5.2492858805113834e-12	1.4528820224103420e-13	1.1905346048916676e+23	7.4998370363345606e+21	1.1506525729994220e+23	5.3114809759344141e+21	1.3515862363197053e+23	6.4105076502402653e+21
7.4000000000000000e+01	4.9068541827608607e+48	3.6551568235202412e+48	8.6677807487941610e+49	4.8014735311431354e+48	1.0913785645506374e+50	6.0319188823131758e+48	5.8985047735467581e-04	1.7487877151650315e-05	5.0982127719768644e-12	1.5115172755161849e-13	1.2623097732056099e+23	7.8453218254652745e+21	1.2327882333598407e+23	5.4288801987616508e+21	1.3552735467805419e+23	6.6740748752398037e+21
7.6000000000000000e+01	6.1904110254544562e+48	3.4997798364428059e+48	9.0524555541004677e+49	5.0043997095521804e+48	1.1016703282110046e+50	6.3877937931733459e+48	5.8196587094597424e-04	1.8048723996079658e-05	5.0300643129383546e-12	1.5599925528138460e-13	1.3257575420237264e+23	8.2007991045667936e+21	1.3876191030101974e+23	5.6110293943163415e+21	1.2796271951701555e+23	7.0119666224204853e+21
7.8000000000000000e+01	3.4269553320803507e+48	3.3804942547599171e+48	9.6012938194026058e+49	5.2527524808166859e+48	1.1763858757594371e+50	7.0759979555217105e+48	5.8989616222176870e-04	1.9028303520690665e-05	5.0986076367465678e-12	1.6446598547025573e-13	1.3481259856287481e+23	8.3860211075090093e+21	1.4982092513464111e+23	5.9755636505003499e+21	1.3546439859144887e+23	7.3248402376477911e+21
8.0000000000000000e+01	5.6054062626587617e+48	3.2825064247153138e+48	9.8621781042273628e+49	5.5268220440021695e+48	1.0938308810124702e+50	6.9348921618513587e+48	5.7362737281741404e-04	1.8448113122286634e-05	4.9579927638081683e-12	1.5945126697314220e-13	1.5153585141934721e+23	9.0122908125933643e+21	1.7348388024476854e+23	6.2238492589980134e+21	1.2886710365300383e+23	7.7742982651997816e+21
8.2000000000000000e+01	9.6989355450563961e+48	3.1809138581437531e+48	9.7431918729266358e+49	5.4752266474563753e+48	1.0628908855667511e+50	7.3393221665776340e+48	5.5231457623085398e-04	1.8628388759185327e-05	4.7737813815415223e-12	1.6100943059222580e-13	1.6996582535760963e+23	8.8659526500494764e+21	1.8150180142023727e+23	6.4025693529912241e+21	1.1529108574346876e+23	8.1573482179187976e+21
8.4000000000000000e+01	9.5051455999527711e+48	3.0912312748307173e+48	9.8473704915283445e+49	5.5281758467187447e+48	1.0072220857129752e+50	6.9296831841236930e+48	5.4031822879762714e-04	1.7440078351024693e-05	4.6700942030968482e-12	1.5073859157022936e-13	1.7223474848988852e+23	9.3269025679060008e+21	2.0278590988416404e+23	6.8432563269822421e+21	1.2117573486071212e+23	8.4811559114729293e+21
8.6000000000000000e+01	8.8056745501394375e+48	2.9649163305802788e+48	9.7971428916248861e+49	5.5036890174527277e+48	8.6491805610643993e+49	6.5363496146289154e+48	5.0369075423402701e-04	1.6336244761570232e-05	4.3374711252617957e-12	1.4111286459170652e-13	1.7824188004377550e+23	9.5690148340306731e+21	2.2272194571312469e+23	7.0345861755603171e+21	1.2600738538969993e+23	8.6662708700988351e+21
8.8000000000000000e+01	1.7024255659200384e+49	2.8429337861331269e+48	9.3160059906560456e+49	5.5365757173847684e+48	7.6148457223203497e+49	6.3837173978778292e+48	4.7873772742524495e-04	1.5873340802913802e-05	4.0351123938903494e-12	1.3546506197784229e-13	1.9856987145020608e+23	9.7726549805169094e+21	2.3872133538480335e+23	7.1795064038641002e+21	9.6070897394804821e+22	9.0328327889201083e+21
9.0000000000000000e+01	2.6627059006675062e+49	3.7368548556624892e+48	8.8518212846790970e+49	5.4630073137841983e+48	5.7170580245598187e+49	5.7170611470676157e+48	4.5986371582678508e-04	1.5379583436679533e-05	3.6957229116312600e-12	1.2113460755108399e-13	2.0116380645786450e+23	1.0019710680395309e+22	2.4569809030281312e+23	7.4926855488021232e+21	9.6622136747797655e+22	9.2128050009236444e+21
9.2000000000000000e+01	2.1245538284914187e+49	3.3286255900669799e+48	8.6296243987572302e+49	5.3120574676678068e+48	5.6888984646216117e+49	5.6960829012362605e+48	4.2903671166252252e-04	1.5018556543121122e-05	3.5406099782558360e-12	1.1860152064929026e-13	2.1344204452678385e+23	1.0059771393926075e+22	2.6408257014173793e+23	7.5295075462952727e+21	9.0198427789293913e+22	9.3038682332320728e+21
9.4000000000000000e+01	2.5250838188886205e+49	3.6726405921849775e+48	7.8612288924044686e+49	5.1133876444386289e+48	4.5419009828749737e+49	4.8353967967658042e+48	4.0163025661052112e-04	1.4731262889960472e-05	3.2111914997083855e-12	1.0587128220747884e-13	2.2993263306569243e+23	1.0473038369705559e+22	2.7845602607507797e+23	7.7215956836527364e+21	8.5963783329933475e+22	9.6034141264138910e+21
9.6000000000000000e+01	2.8019106250349975e+49	3.8480624113497407e+48	8.4560536210425091e+49	5.5248614018984161e+48	3.9803875879987872e+49	4.7499220776115831e+48	4.0900936990143099e-04	1.5396514937079450e-05	3.2003322438348901e-12	1.0442312465617505e-13	2.4315525303333895e+23	1.0770298515747905e+22	3.0219795447534604e+23	8.0769435126170470e+21	8.1217721820308513e+22	1.0090241617791394e+22
9.8000000000000000e+01	3.0806971271936518e+49	4.2016446613636547e+48	8.1455115328432995e+49	5.5281045759092022e+48	2.5299452594362718e+49	4.3082785606510333e+48	3.8766745594144743e-04	1.6207867594513192e-05	2.9021621354459088e-12	9.5134478630419615e-14	2.6034688057185715e+23	1.1007391740577150e+22	3.0652874688070848e+23	8.2031316133843221e+21	6.8460552062096047e+22	1.0097685357950533e+22
1.0000000000000000e+02	3.0437677549464582e+49	4.1991526575787678e+48	8.0852124114857097e+49	5.7574533010236016e+48	2.1870466302929558e+49	3.9723027722501011e+48	3.7185475047968937e-04	1.6722802235665200e-05	2.7523276501305706e-12	9.3531486706753111e-14	2.5926277417903282e+23	1.0857373190063699e+22	3.2084510712387417e+23	8.2021556177542431e+21	5.7119984848861068e+22	1.0398335839852489e+22
1.0200000000000000e+02	2.8412350182487157e+49	4.2302401232276783e+48	7.9825166125860409e+49	5.8435068142044778e+48	1.5594721687104053e+49	3.9854118055222356e+48	3.6317160700397846e-04	1.6830118850069387e-05	2.5556993849729460e-12	8.9426520032603014e-14	2.6763752221073909e+23	1.0857981554749140e+22	3.1347110468239791e+23	8.4195111969004433e+21	4.0004671456425724e+22	1.0513659544382114e+22
1.0400000000000000e+02	3.0309996023118971e+49	4.7448459631692082e+48	8.5842166962065311e+49	7.1879067607013759e+48	1.3847262255032016e+49	4.0180632616228138e+48	3.6595238969237490e-04	1.7630400354717716e-05	2.3728476779985223e-12	8.3993096193330498e-14	2.8020924819690281e+23	1.1124915311534982e+22	3.2024235948660458e+23	8.4420478001928775e+21	3.0410350149272104e+22	1.0751166495189939e+22
1.0600000000000000e+02	3.4646012675061093e+49	4.9531245298289099e+48	8.3643548044949043e+49	8.5378223511238457e+48	1.0067567995836509e+49	4.4161009646521402e+48	3.7293084228167013e-04	2.1236168433052917e-05	2.2533141469258489e-12	8.1465356518157021e-14	2.9902526482684187e+23	1.1398035415452917e+22	3.3528891485204339e+23	8.4604389084641498e+21	2.3038183597924566e+22	1.0930069776677097e+22
1.0800000000000000e+02	3.6888689619742356e+49	5.0067884832433381e+48	1.0236458439612398e+50	1.6734124940340012e+49	2.8010621849978345e+48	6.2059483245088103e+48	3.8605534126074932e-04	2.4723277630383496e-05	2.1610192350507129e-12	7.6966339448719793e-14	2.8394926972977821e+23	1.1271753744581990e+22	3.3749961381943547e+23	8.6031696771335879e+21	8.8869896200442715e+21	1.1254712477725732e+22
1.1000000000000000e+02	3.7058805285545252e+49	5.3801534457078682e+48	1.0083758731973669e+50	1.6465285877550121e+49	7.0031427444010625e+47	7.1126628378319115e+48	3.9671821867308198e-04	2.9377802281809875e-05	2.0233909873792616e-12	7.4388895137915519e-14	2.6920430133574764e+23	1.1171023626845536e+22	3.2732820930965546e+23	8.5659944237803252e+21	1.9138222831540516e+22	1.1173474826430745e+22
1.1200000000000000e+02	2.6909854355988013e+49	4.5047679680042589e+48	8.4730568668535082e+49	1.0181576791187117e+49	1.2257294277037130e+49	5.2249471674387547e+48	3.4959894152869980e-04	2.2315022723497718e-05	1.8640190461678074e-12	6.6102338405133653e-14	2.5435868383376821e+23	1.1302442278959763e+22	3.5608309875318446e+23	8.5010000249501285e+21	2.2086527152821262e+22	1.1306773647829986e+22
1.1400000000000000e+02	3.7188836220091181e+49	5.4916006087785015e+48	1.0597205688080632e+50	1.5208393355018050e+49	-7.2413882520343390e+48	6.2187163284531055e+48	3.7963032770122639e-04	2.6064785988335482e-05	1.7421164739261128e-12	6.3957096200984648e-14	2.7708791275868334e+23	1.1161694069465264e+22	3.5483978330509386e+23	8.6986613187200648e+21	-1.9876874528858873e+22	1.1349116937144797e+22
1.1600000000000000e+02	3.6319867666259430e+49	5.5467042772028360e+48	9.4338351513215419e+49	1.3753634399860712e+49	4.3056368297223500e+47	6.0895917395838097e+48	3.7351438033833518e-04	2.6843330244569911e-05	1.6814859952176321e-12	6.1429720305846229e-14	2.5238335136196326e+23	1.1153115062153429e+22	3.5766886300966087e+23	8.7359018438631138e+21	6.4134252790091182e+21	1.1723023120822778e+22
1.1800000000000000e+02	3.4234630187861731e+49	5.5711632906895864e+48	1.1711097108888666e+50	1.9693832721720709e+49	-1.1532342148597014e+49	7.8349482580397871e+48	3.7945297630983307e-04	2.9615767973241546e-05	1.4832744422799550e-12	5.8739001431963490e-14	2.4374757381475427e+23	1.0820618878450833e+22	3.5195528018350448e+23	8.4636297103983803e+21	-1.7392105767722365e+22	1.1357172947201712e+22
1.2000000000000000e+02	3.9939735178596456e+49	5.9985796607008060e+48	1.0760466568080448e+50	1.7942268991025530e+49	-5.1408818894097038e+48	7.9582633887325395e+48	3.9004377660944713e-04	3.1556794826443005e-05	1.4767994949374847e-12	5.9108639716837840e-14	2.5126994697070579e+23	1.0660087612585670e+22	3.7659573252390239e+23	8.6418272854377151e+21	-2.8670124462053616e+22	1.1560961286964456e+22
1.2200000000000000e+02	3.4177725590698599e+49	5.6521184625509506e+48	1.0090691004699994e+50	1.2765337643994193e+49	-8.7115227244535892e+48	5.6251444157679821e+48	3.6319833182848094e-04	2.5808252270088846e-05	1.3549629641880953e-12	5.3585281303699533e-14	2.2381345930846871e+23	1.0345920267831273e+22	3.5790790832356659e+23	8.8095913816405867e+21	-2.5461476816229061e+22	1.1569439790968057e+22
1.2400000000000000e+02	3.8842123362577677e+49	5.6783377586203664e+48	1.0195957388302519e+50	1.4216719580989965e+49	-1.0900447115339232e+49	6.5767672502760710e+48	3.6323099472721073e-04	2.6849311208106021e-05	1.2708288836260189e-12	5.2095914116075736e-14	2.2145455176022114e+23	9.8870340723312427e+21	3.6299273292937131e+23	8.7296892034622507e+21	-3.1748788115625443e+22	1.1556833665460958e+22
1.2600000000000000e+02	4.0950588755892895e+49	6.2204789487329751e+48	1.4012680455220238e+50	2.2706464217673350e+49	-2.2183554057340389e+49	8.8610947356463068e+48	4.1940442679021727e-04	3.3367638100800335e-05	1.2053007386257245e-12	5.3555869125703256e-14	2.1404461988864942e+23	9.7460208177387395e+21	3.6044463193525222e+23	8.8740353582224376e+21	-4.4139815112432148e+22	1.1460914589459217e+22
1.2800000000000000e+02	3.5715527718785241e+49	6.3849377115489777e+48	1.2011738832686319e+50	1.6341381220217612e+49	-1.2346691716392322e+49	7.1537941001690698e+48	3.7137788294090804e-04	2.7250410942167873e-05	1.1063086238100187e-12	4.8327996671938904e-14	2.1129601808441293e+23	9.4281164963152679e+21	3.7133288655434468e+23	8.8331554733166711e+21	-4.7621074665445802e+22	1.1423795083117838e+22
1.3000000000000000e+02	4.6049211668486143e+49	6.4860344145570580e+48	1.1117030515188074e+50	1.6786402583061665e+49	-1.6171806033698398e+49	7.5161587795800694e+48	3.9360824859397591e-04	3.0776088752755306e-05	1.0123357482506569e-12	4.6687837658806437e-14	2.0323793576035035e+23	9.3323630328420143e+21	3.4851015722154595e+23	8.9716374475414375e+21	-5.6663721075859213e+22	1.1439243557818155e+22
1.3200000000000000e+02	3.4410680121141603e+49	6.0661553380400747e+48	1.1985261426796985e+50	1.6159549122510278e+49	-2.2163309172864175e+49	6.6388026861802703e+48	3.5318129345840264e-04	2.5245049835232152e-05	8.6610728829058674e-13	4.0412340773836939e-14	2.0598429471033343e+23	9.1453231514821717e+21	3.4491947102325329e+23	8.8988903061973054e+21	-6.6969920238782748e+22	1.1309536962350839e+22
1.3400000000000000e+02	4.5665842053088152e+49	6.4693671824059072e+48	1.2695752361384064e+50	1.9699986319837075e+49	-1.3391146649954305e+49	8.3236437960816939e+48	4.0506126223809123e-04	3.2487617940537209e-05	8.8495111778349693e-13	4.7079949434795912e-14	1.9178279756404499e+23	9.0694478102250054e+21	3.3483769564134160e+23	9.1665653700432966e+21	-6.0268710310111030e+22	1.1164113774953999e+22
