#	RadiusAU	AngularMomentumX	AngularMomentumX_std	AngularMomentumY	AngularMomentumY_std	AngularMomentumZ	AngularMomentumZ_std	CellMassMsun	CellMassMsun_std	Density	Density_std	SpecificAngularMomentumX	SpecificAngularMomentumX_std	SpecificAngularMomentumY	SpecificAngularMomentumY_std	SpecificAngularMomentumZ	SpecificAngularMomentumZ_std	
2.8000000000000000e+01	8.7740176805591044e+48	5.5360329373335806e+47	7.1435556082539089e+48	5.1136684058663407e+47	-1.5673272080353218e+49	8.2872157304918851e+47	2.7359219431037326e-04	1.2486135044807063e-05	2.3647199975183076e-12	1.0792052494989594e-13	5.3784325854067708e+21	3.4180261950658930e+20	2.1219151994329702e+21	4.8057221017438460e+20	-7.0514591135687277e+21	2.5953308458238329e+20
3.0000000000000000e+01	1.1165485835195991e+49	6.2350621863533311e+47	8.7913691930825258e+48	6.1566920123756566e+47	-1.8978439944859974e+49	9.0406411648867306e+47	3.1754152400035289e-04	1.2921267345957106e-05	2.7445841199483514e-12	1.1168147308911210e-13	6.6979262928090332e+21	3.7993600194616440e+20	1.8575373577087154e+21	5.5191126532183202e+20	-8.6319259984408074e+21	2.9324533424919639e+20
3.2000000000000000e+01	1.1645889982392786e+49	6.5164794688533656e+47	9.3136956302011955e+48	5.9140449980670948e+47	-1.9639792818415589e+49	8.9702066152746776e+47	3.2872322267119111e-04	1.2649709434826196e-05	2.8412301025569010e-12	1.0933433586703524e-13	7.6328812520556064e+21	4.3830966815195392e+20	2.4762501895425108e+21	6.1929846461165391e+20	-9.5729757002903186e+21	3.0715406658989346e+20
3.4000000000000000e+01	1.2925132232667023e+49	6.3392507487000934e+47	9.7752246574722009e+48	5.7621888979438597e+47	-2.1773008143228688e+49	8.8147907993444436e+47	3.5585997425786761e-04	1.2186274274903594e-05	3.0757792617770745e-12	1.0532875963711236e-13	8.5039389247257906e+21	4.6873526310561736e+20	2.6338554615569182e+21	6.6686943096991541e+20	-1.0979273721030872e+22	3.6093156476416433e+20
3.6000000000000000e+01	1.3777201415359817e+49	6.6408983844694673e+47	1.0844041925976348e+49	5.7756358246479174e+47	-2.3513286833813573e+49	8.9803755386766461e+47	3.7929694886110410e-04	1.2299657547164469e-05	3.2783504011522334e-12	1.0630875722796171e-13	1.0494735117758434e+22	5.0225901459864689e+20	3.6293033935054947e+21	7.0526350619547337e+20	-1.2756084384659587e+22	3.9936369206613253e+20
3.8000000000000000e+01	1.4139095314516645e+49	6.2451825879012708e+47	1.0800676438140476e+49	5.3477061526527456e+47	-2.3687765556473298e+49	8.4366252035503339e+47	3.8203026076980099e-04	1.1502840834557128e-05	3.3019750420022496e-12	9.9421687882255826e-14	1.1195990652760766e+22	5.3830565020252845e+20	3.6101391477776413e+21	7.5293875614656496e+20	-1.3969910978042669e+22	4.2092337439957759e+20
4.0000000000000000e+01	1.4062795217675857e+49	6.0776712213736526e+47	1.0482462521016259e+49	4.8607373846019826e+47	-2.3449214429144523e+49	8.1640027514826215e+47	3.7245056588293212e-04	1.0950588511302496e-05	3.2191755450129320e-12	9.4648444567445908e-14	1.2807613413291901e+22	5.7627890523140928e+20	4.0675525306102411e+21	8.0455792217827181e+20	-1.5063756012743467e+22	4.7266091294350711e+20
4.2000000000000000e+01	1.5240586639184597e+49	5.9354160862555499e+47	1.1002992344423528e+49	4.7692755028296767e+47	-2.6211678235617130e+49	8.1016723219030716e+47	4.1091130094185002e-04	1.0877681326883347e-05	3.5516004869683331e-12	9.4018291074239382e-14	1.4634283180603369e+22	6.0906265483716513e+20	4.7186120767670001e+21	8.3401726811857761e+20	-1.7767936375566704e+22	5.0534981474328327e+20
4.4000000000000000e+01	1.5143050847818428e+49	5.6936925123802903e+47	1.1071250707782459e+49	4.4872359099735632e+47	-2.5889202475744109e+49	7.8661530350531956e+47	4.0580766826624334e-04	1.0732923223353472e-05	3.5074886208443161e-12	9.2767113630808396e-14	1.6039501637591442e+22	6.7815547150008202e+20	5.3888887853895742e+21	8.8474857152910144e+20	-1.9338332126434931e+22	5.3838300471458215e+20
4.6000000000000000e+01	1.6066120145461959e+49	5.6123625597465113e+47	1.1103987686829279e+49	4.2519950459913437e+47	-2.6955004787551668e+49	7.8252060747956795e+47	4.1545058872870981e-04	1.0400959534503201e-05	3.5908345909643735e-12	8.9897875436886692e-14	1.8566986972434302e+22	7.3021809176525131e+20	5.5534378024087585e+21	9.6024627149957890e+20	-2.1173700369914771e+22	5.9163975849595109e+20
4.8000000000000000e+01	1.6314765039371748e+49	5.5571434149734462e+47	1.1448312337070461e+49	4.1997753198922519e+47	-2.7769704142687339e+49	7.9261092894735934e+47	4.3066077215243739e-04	1.0907416248760411e-05	3.7222996899547572e-12	9.4275296814350407e-14	2.0495959820009636e+22	7.9983654026875083e+20	6.2746317008075133e+21	1.0274183648124733e+21	-2.3698985108708767e+22	6.5486564296277492e+20
5.0000000000000000e+01	1.7121145465447906e+49	5.4793073900465286e+47	1.1646608063724131e+49	4.1004827489030163e+47	-2.9333113937915888e+49	7.9744507532154817e+47	4.4979832576426485e-04	1.1002646389394877e-05	3.8877099489847660e-12	9.5098392730856511e-14	2.2324008958017109e+22	8.3884530506112146e+20	6.8284381431875177e+21	1.0661651059529261e+21	-2.6244845131536196e+22	6.7500039567205610e+20
5.2000000000000000e+01	1.7720311960506675e+49	5.4889587878416094e+47	1.1583777668542907e+49	3.9249726582870600e+47	-2.9183892537597385e+49	7.9083378677839735e+47	4.4276048633530736e-04	1.0863650165421846e-05	3.8268802908911640e-12	9.3897016532105415e-14	2.5050523820292982e+22	9.0523547405532371e+20	7.0561638607633923e+21	1.1680585372525978e+21	-2.7728314317233516e+22	7.1737023504730672e+20
5.4000000000000000e+01	1.7322087361364488e+49	5.3207506384117878e+47	1.1666327547135806e+49	3.8761039646453893e+47	-3.0147255987425637e+49	7.9397482219002986e+47	4.5919881566876795e-04	1.1191091865835417e-05	3.9689605362673458e-12	9.6727170144276689e-14	2.6725542761433508e+22	9.6888673007626446e+20	8.2494055751971546e+21	1.1881032182139126e+21	-2.9938233474795637e+22	7.9330667174630182e+20
5.6000000000000000e+01	1.8736197139678811e+49	5.4303097410789546e+47	1.2149805048343482e+49	3.9050838737500425e+47	-3.1596567328990247e+49	7.9744944479841594e+47	4.7479731064350181e-04	1.1080911407020106e-05	4.1037819009298798e-12	9.5774855203592613e-14	2.9990877008501194e+22	9.9662450065925616e+20	7.9441793992399048e+21	1.2565262111633103e+21	-3.3767466577165430e+22	8.5494776223085206e+20
5.8000000000000000e+01	1.8091845392933947e+49	5.2990210302518591e+47	1.2160568088756518e+49	3.7810564660612421e+47	-3.0843370897483087e+49	7.8350342878835557e+47	4.5688592595289501e-04	1.0618345667069055e-05	3.9489697007211574e-12	9.1776793569611157e-14	3.0236453125127741e+22	1.1081036948972554e+21	9.8060113623707298e+21	1.3707062247910799e+21	-3.6007815862668958e+22	9.1954776849499030e+20
6.0000000000000000e+01	1.9550160149678221e+49	5.3719114068036359e+47	1.2394822011415188e+49	3.8649619904628994e+47	-3.3267427386996533e+49	7.8159053167209554e+47	4.8940749228480957e-04	1.0791365447078622e-05	4.2300610470936097e-12	9.3272243155759421e-14	3.3976805823201709e+22	1.1514492520340292e+21	9.0114265455810188e+21	1.3914799062449639e+21	-4.0606501680697108e+22	9.9056483034214000e+20
6.2000000000000000e+01	1.9809328190436097e+49	5.3923285124736937e+47	1.3110918020277981e+49	3.8899553427382381e+47	-3.4139245536876288e+49	7.9666266853138028e+47	4.9191431003849768e-04	1.0602642461296836e-05	4.2517280470868740e-12	9.1641067165543551e-14	3.5531162907495117e+22	1.2369944804461673e+21	1.0272462680276888e+22	1.5466176223479461e+21	-4.5907062054380980e+22	1.1383933305126481e+21
6.4000000000000000e+01	2.0244437945255037e+49	5.2945918554746428e+47	1.2883902103433639e+49	3.8244896857649165e+47	-3.3807332615489403e+49	7.6455149508022347e+47	4.8782472889190894e-04	1.0275137947645778e-05	4.2163808605811021e-12	8.8810370644174234e-14	3.9605845459862687e+22	1.3194419575932445e+21	1.1118013749162022e+22	1.5496481917859736e+21	-4.7510839680983420e+22	1.1443432956283778e+21
6.6000000000000000e+01	2.0080996351280923e+49	5.2516125994260893e+47	1.3314200441944216e+49	3.8008050934830198e+47	-3.4795995659227417e+49	7.6902092582752797e+47	4.8907666268995214e-04	1.0002947183890804e-05	4.2272016111338152e-12	8.6457763531922443e-14	3.9804358682615711e+22	1.3791980157089415e+21	1.1442588932678078e+22	1.6141048552101440e+21	-5.1537438281398191e+22	1.2589830535095748e+21
6.8000000000000000e+01	2.1298488015438687e+49	5.2424775049879073e+47	1.3602070812565779e+49	3.8817018478578193e+47	-3.6633777490609803e+49	7.7565157330152050e+47	5.1025822041083821e-04	1.0061654078677824e-05	4.4102786658261931e-12	8.6965180669480039e-14	4.4678009585681499e+22	1.4859212180183337e+21	1.1635994086055831e+22	1.7544323040657091e+21	-5.8158827723063973e+22	1.3475401743377241e+21
7.0000000000000000e+01	2.0681676006943212e+49	5.1686873510348053e+47	1.4346401285495719e+49	3.8403059437690723e+47	-3.6398819373601614e+49	7.6128130772601905e+47	5.0260578821679754e-04	9.7095592274239813e-06	4.3441369417009340e-12	8.3921944228170394e-14	4.4213807760223708e+22	1.6126925789590085e+21	1.3010151770099248e+22	1.8167856876487191e+21	-6.3426349510879600e+22	1.4434385634567848e+21
7.2000000000000000e+01	2.2051093542021594e+49	5.1689512077288012e+47	1.3954154413408228e+49	3.8209947438648267e+47	-3.7679370377170675e+49	7.4820961311501541e+47	5.1326847406305313e-04	9.5565807215491949e-06	4.4362969775946914e-12	8.2599715964515330e-14	4.8390519810626947e+22	1.7300343500480095e+21	1.4067858041372062e+22	1.8393447471573191e+21	-6.6761044201344030e+22	1.5325993959360876e+21
7.4000000000000000e+01	2.1614879198024507e+49	5.1543146653961754e+47	1.4976352972234503e+49	3.8498359847766835e+47	-3.8241592136445325e+49	7.5515511507077483e+47	5.1690272936849439e-04	9.4159740744681855e-06	4.4677086785700297e-12	8.1384420509999284e-14	5.2181127937263892e+22	1.8730876037968890e+21	1.5001962500790786e+22	1.9885418473193071e+21	-7.2391640727185435e+22	1.6823511837902008e+21
7.6000000000000000e+01	2.2470659241921764e+49	5.0609128032024943e+47	1.4911995432024178e+49	3.8570405169032137e+47	-3.9278392038610496e+49	7.4555507267518889e+47	5.2086240006520620e-04	9.1945479793275691e-06	4.5019330193035215e-12	7.9470584055449737e-14	5.4896318292317180e+22	1.9478217405133323e+21	1.6647052281502855e+22	2.0158002075781009e+21	-7.7855954283412647e+22	1.7077881750599610e+21
7.8000000000000000e+01	2.2312364654394741e+49	5.1142163562249059e+47	1.5374235253152367e+49	3.8256310895168831e+47	-3.8822121235907900e+49	7.3355341549032397e+47	5.1008402766846339e-04	8.8762063258202199e-06	4.4087730780576757e-12	7.6719084232915008e-14	5.8831488405547107e+22	2.1348165372949451e+21	1.8125777888124034e+22	2.1674537065110834e+21	-8.0800961831998388e+22	1.8228492043225800e+21
8.0000000000000000e+01	2.2952307940991634e+49	5.0064954420357455e+47	1.5151686779075669e+49	3.8627244476425574e+47	-4.0255317493594293e+49	7.2645428000852222e+47	5.2382049606042357e-04	8.8421641002233825e-06	4.5275005204966811e-12	7.6424849480232211e-14	6.3820192640702995e+22	2.2695293340790424e+21	1.6061851861402734e+22	2.2501350781304887e+21	-8.6407464435556098e+22	1.8327682987610200e+21
8.2000000000000000e+01	2.2951715343491405e+49	4.9919369961633337e+47	1.6348057399303480e+49	3.9295189294507289e+47	-4.0641489461083792e+49	7.2439096791214082e+47	5.2288285108434136e-04	8.6502168328943777e-06	4.5193962402152068e-12	7.4765805286131473e-14	6.7978928602468619e+22	2.4654618322239341e+21	2.1419355323198763e+22	2.4179658200434580e+21	-9.3837872005363018e+22	2.0392080596542795e+21
8.4000000000000000e+01	2.3443597628025450e+49	4.8755896590788398e+47	1.5864394122834542e+49	3.8937420585423240e+47	-4.0806312854381433e+49	7.0130818387227286e+47	5.2263455987297720e-04	8.5243150295437130e-06	4.5172502024080965e-12	7.3677607163895663e-14	7.0511481898069226e+22	2.6934048887174715e+21	2.0828416878510445e+22	2.5749168007527384e+21	-9.8747463370324931e+22	2.0373801364850984e+21
8.6000000000000000e+01	2.3255742467839714e+49	4.7886083195438022e+47	1.6833748901211377e+49	3.9870234966029507e+47	-4.1807224159711270e+49	7.0994293544756995e+47	5.2374104192560848e-04	8.3933242136963926e-06	4.5268137802117229e-12	7.2545423541090993e-14	7.6669437374238122e+22	2.7366548571246465e+21	2.3367018528649251e+22	2.7117218267860797e+21	-1.0580985845091696e+23	2.1098689665493767e+21
8.8000000000000000e+01	2.3657733275930938e+49	4.5779303756445805e+47	1.6844029511595515e+49	4.0007908915147445e+47	-4.1069617729950452e+49	6.9366552591124902e+47	5.0186885540620804e-04	8.0478218599289021e-06	4.3377674626358577e-12	6.9559167565466251e-14	8.4221201387493666e+22	2.9501161793581487e+21	2.2168392628586443e+22	2.9444815970241369e+21	-1.1081968244273349e+23	2.2261052089561236e+21
9.0000000000000000e+01	2.2716241295240133e+49	4.4908006348407972e+47	1.7398438591027806e+49	4.1167195029740271e+47	-4.2539216028665574e+49	7.2730409744590762e+47	5.2663075205575723e-04	9.5180058319542561e-06	4.1464633739212042e-12	6.6143246413680279e-14	8.4991917564700796e+22	3.0360549461946396e+21	2.4849826857671929e+22	3.2117242766904661e+21	-1.1590293175639894e+23	2.1881174965326546e+21
9.2000000000000000e+01	2.2978152283711201e+49	4.4639584902641867e+47	1.7207210915474546e+49	4.3959254258060894e+47	-4.4193013809418605e+49	9.0389349630527097e+47	5.3351834948217190e-04	1.3088592389318445e-05	3.9227065032149000e-12	6.2880989382363908e-14	9.1946867960879937e+22	3.1291389505463234e+21	1.9943704141754450e+22	3.2053586003440011e+21	-1.1616356962238179e+23	2.3263148580736761e+21
9.4000000000000000e+01	2.3311235226988188e+49	4.5888321822759904e+47	1.7554472621881805e+49	4.7610376947645241e+47	-4.3042090532743801e+49	1.0337458893922785e+48	5.1914882135068818e-04	1.4307347181794258e-05	3.7431959279546194e-12	6.0444422219244468e-14	9.0424248682350125e+22	3.1767367987549952e+21	1.9936804441464322e+22	3.3714258717207849e+21	-1.2112577317985911e+23	2.2552586227894866e+21
9.6000000000000000e+01	2.2560208474203020e+49	4.8309936329728414e+47	1.9590235520360601e+49	6.5896838892666027e+47	-4.1830813987944070e+49	1.1796600243300216e+48	4.9646496900989680e-04	1.4242138030212526e-05	3.4430501200482679e-12	5.6795195853230140e-14	8.7189023536055119e+22	3.3639024212759376e+21	2.0765348982455580e+22	3.3174346870226278e+21	-1.1848699997049983e+23	2.4677275577717296e+21
9.8000000000000000e+01	2.3272223118933957e+49	6.4487869954125920e+47	1.8904289324375228e+49	7.3948966863042490e+47	-4.3488873802214443e+49	1.2844636354706537e+48	5.0904371234496192e-04	1.5822411551213083e-05	3.2103045269419692e-12	5.2353956279500506e-14	8.5792254401057412e+22	3.4496791457484458e+21	1.9305630842071858e+22	3.3085099509977254e+21	-1.1853891646773752e+23	2.5951801428128490e+21
1.0000000000000000e+02	2.4309687311025129e+49	7.0627510635887628e+47	1.9767983945437456e+49	7.9876596492681982e+47	-4.7401090886404868e+49	1.5547425288445655e+48	5.5126403931159878e-04	1.9157843404354944e-05	3.1294610704244453e-12	5.1490650693998570e-14	8.6249836954288260e+22	3.3732440203163484e+21	1.5383711687582585e+22	3.4248285438567173e+21	-1.2173610850710302e+23	2.5434471777308996e+21
1.0200000000000000e+02	2.3813861462516312e+49	7.0382021731824427e+47	1.9280022072713144e+49	8.4912126067628404e+47	-4.2604031156693326e+49	1.5107018604874213e+48	4.8910191761494608e-04	1.7166055236528443e-05	2.8104466145796359e-12	4.6346165782220308e-14	8.0148492195961871e+22	3.0750903873386887e+21	1.7537238287506685e+22	3.1766080696477475e+21	-1.1950240276970889e+23	2.4540744815008903e+21
1.0400000000000000e+02	2.3905293462705595e+49	7.5100576497901626e+47	2.0729190890884357e+49	9.3850470107719386e+47	-4.2953641880156088e+49	1.6113023042785103e+48	4.8867620954928868e-04	1.7793496888927364e-05	2.5655489716847000e-12	4.3126296533686364e-14	7.7881379924102426e+22	3.1751963660914000e+21	1.7834346591217001e+22	2.9698269432316402e+21	-1.1478750342141874e+23	2.5865712818786623e+21
1.0600000000000000e+02	2.3215124429553109e+49	8.4661687500646761e+47	1.9457544931953795e+49	8.9908132157024998e+47	-4.4342352692431232e+49	1.7001730446050616e+48	4.9485226891549387e-04	1.9022622396360435e-05	2.4484001775644049e-12	4.1603025745805816e-14	7.5016855344875152e+22	2.9923292600793511e+21	1.8004448131011192e+22	2.7099268594158944e+21	-1.1621412004323339e+23	2.4122833024017598e+21
1.0800000000000000e+02	2.6037112061458798e+49	9.5445969746745980e+47	2.1740782147292311e+49	1.0242244243035072e+48	-4.7859731112662391e+49	1.9167771294410168e+48	5.3719165557760730e-04	2.0830416998107315e-05	2.3181948400911487e-12	3.9404643810189481e-14	7.1304256247919997e+22	2.6774110479707973e+21	2.0673713223896410e+22	2.5274445473278318e+21	-1.1542184666653887e+23	2.1761939239498600e+21
1.1000000000000000e+02	2.3327920314680645e+49	8.6000871463487133e+47	1.9279373381771331e+49	9.6863367921439842e+47	-4.1563556780766087e+49	1.7501281689071738e+48	4.5859281024306211e-04	1.8083344976042107e-05	2.0169274914427424e-12	3.5228827710462711e-14	6.6357284177944053e+22	2.7379512236371817e+21	1.9950678711362591e+22	2.4153350643313562e+21	-1.0754339121515328e+23	2.2250630103067942e+21
1.1200000000000000e+02	2.6547145634041102e+49	9.9301292530454549e+47	2.2654718699094480e+49	1.0901701798921680e+48	-4.4285691381217194e+49	1.8168904633608676e+48	4.8819963178550334e-04	1.8945472635806962e-05	1.9113109407832669e-12	3.3706131978329093e-14	6.5578170121132603e+22	2.4553625669204988e+21	2.1943141717804474e+22	2.2619588259238442e+21	-1.0875699692951496e+23	1.8750493134411003e+21
1.1400000000000000e+02	2.4144513437844190e+49	1.0094173731181387e+48	2.0587671589928346e+49	1.0427886396052528e+48	-4.5151026473063661e+49	1.9551849917305775e+48	4.8630775029516460e-04	2.0216212810622702e-05	1.7395794685593305e-12	3.2316902040184622e-14	6.1990598405733103e+22	2.3999174103061228e+21	2.3006642516786789e+22	2.1888511773732008e+21	-1.0592082055728399e+23	1.7642393715554412e+21
1.1600000000000000e+02	2.6516745951873235e+49	1.0954769454804012e+48	2.1824634140779673e+49	1.0788463112313776e+48	-4.4837315332825348e+49	1.9112649655484813e+48	4.7409936227897924e-04	1.8848551367570947e-05	1.5625814687483410e-12	2.9574853554439645e-14	5.8487365330396525e+22	2.1883511357478029e+21	2.3208029641681593e+22	2.0989396587936151e+21	-9.9915969228440240e+22	1.6026873610178774e+21
1.1800000000000000e+02	2.5821662725734419e+49	1.0610583541492561e+48	2.0895843780116859e+49	1.0884083539213483e+48	-4.2573575917397245e+49	1.7952654697090530e+48	4.6173370250967362e-04	1.8425373752110763e-05	1.3792687844430122e-12	2.7406494880833820e-14	5.4582143188971406e+22	2.0970624740489799e+21	2.0010577700204726e+22	2.0178435462372432e+21	-9.0561106032948748e+22	1.5350046173638967e+21
1.2000000000000000e+02	2.5711975668025047e+49	1.0676655413546623e+48	2.1789562648467794e+49	1.0990537365609251e+48	-4.1113663506354598e+49	1.6698502724864494e+48	4.3657852913879145e-04	1.6928214281211896e-05	1.2369261819729725e-12	2.5035986342590647e-14	5.2954741816706130e+22	2.1407287269557286e+21	2.2769942540610372e+22	2.0326689406656496e+21	-9.1978322681082231e+22	1.4889231631628656e+21
1.2200000000000000e+02	2.6267587985601738e+49	1.1470918687047268e+48	2.3096390481766083e+49	1.1685464657670409e+48	-4.3841857720016892e+49	1.9101124153546572e+48	4.6181985478113084e-04	1.9051219380376415e-05	1.1473817956214650e-12	2.4993803467359358e-14	4.9160568612368635e+22	1.9984105080493247e+21	2.2798637496424460e+22	1.9120451400168186e+21	-8.2395503127128070e+22	1.3817507675935447e+21
1.2400000000000000e+02	2.5836718762235537e+49	1.1321941026295795e+48	2.1162093994188443e+49	1.0979771880029272e+48	-4.3989317684644021e+49	1.8077414083935665e+48	4.5139455393834385e-04	1.7455500174245447e-05	1.0267952621717641e-12	2.2533145210134766e-14	4.5283050211568161e+22	2.0952373031159621e+21	2.2210044632739592e+22	1.7780454445129025e+21	-8.0239484530083427e+22	1.3904678674539820e+21
1.2600000000000000e+02	2.7594915124155367e+49	1.1668365917855269e+48	2.3447803348947421e+49	1.1843666091083751e+48	-4.2229746946883795e+49	1.6009588515725478e+48	4.4070116118135634e-04	1.6198339768475311e-05	8.9587633467825421e-13	2.0236954230406890e-14	4.4577236695299717e+22	1.9703612197127814e+21	2.0635387172248428e+22	1.8784788217717137e+21	-7.5167066293350338e+22	1.3685492608929943e+21
1.2800000000000000e+02	2.6432074175638054e+49	1.0987816262436146e+48	2.2205261088469149e+49	1.1576516814920517e+48	-3.8758227217335583e+49	1.4500224062294348e+48	3.9795649520955981e-04	1.4721428594083262e-05	7.6797979159246821e-13	1.8186443061292191e-14	3.9223864748522061e+22	1.9641977751534297e+21	2.3850596382567106e+22	1.7532672419707654e+21	-6.8574372515975843e+22	1.2732896246875373e+21
1.3000000000000000e+02	2.7877450657674629e+49	1.1663620015070602e+48	2.3598632953233004e+49	1.1978646236962127e+48	-4.3345565815779041e+49	1.6098694759321358e+48	4.4197787517582892e-04	1.5671749540856238e-05	7.2093542007328909e-13	1.7951496521746939e-14	3.7801971952274530e+22	1.9937732499665744e+21	2.1110811435976565e+22	1.6733262219829673e+21	-6.5175360010876684e+22	1.2480651045164949e+21
1.3200000000000000e+02	2.6496497322268824e+49	1.1307018820070209e+48	2.2135435673754627e+49	1.1455033316261772e+48	-4.1260242407736423e+49	1.5004041195151510e+48	4.0079436356404535e-04	1.3881418242718477e-05	6.2282522388966225e-13	1.5861931837320616e-14	3.6353365770470800e+22	1.8282071554918368e+21	1.9970219401241204e+22	1.6866499297386113e+21	-5.9914513668872065e+22	1.2025340965803506e+21
1.3400000000000000e+02	2.8179783997630190e+49	1.1246678713001329e+48	2.3500002432499911e+49	1.2007091295388025e+48	-4.1432149364748465e+49	1.4049754551257509e+48	4.0711370006382892e-04	1.3244886331335859e-05	5.9129115225113453e-13	1.5104055609721425e-14	3.2024370585771920e+22	2.0250201008513118e+21	2.0760546483453485e+22	1.5868735598535411e+21	-6.0578488396089582e+22	1.1782917067009823e+21
