#	RadiusAU	AngularMomentumX	AngularMomentumX_std	AngularMomentumY	AngularMomentumY_std	AngularMomentumZ	AngularMomentumZ_std	CellMassMsun	CellMassMsun_std	Density	Density_std	SpecificAngularMomentumX	SpecificAngularMomentumX_std	SpecificAngularMomentumY	SpecificAngularMomentumY_std	SpecificAngularMomentumZ	SpecificAngularMomentumZ_std	
4.0000000000000000e+00	2.2350682008552693e+45	2.3136365292641093e+45	9.0018589541291261e+45	4.3545191876290857e+45	-8.5985509114707247e+45	4.3093695528071409e+45	1.1723175901495585e-07	5.8710245801045202e-08	1.0132609433017087e-15	5.0744610113930793e-16	3.0182553383932179e+20	2.3209317246682825e+20	3.2367313557068592e+20	1.0308407654153603e+20	-2.4692868126662692e+20	1.3019194198118062e+20
6.0000000000000000e+00	3.2515816425373906e+46	1.3054986622944576e+46	9.1428614731535675e+46	2.5994632904869620e+46	-6.1834021138919966e+46	1.9239748739043237e+46	8.2646432687530947e-07	2.2376512123821418e-07	7.1433204661550243e-15	1.9340531928291607e-15	4.5457285642475523e+20	2.3980089835973047e+20	8.2904782216026626e+20	1.6474161535830812e+20	-5.6522539166671549e+20	1.4139752563817215e+20
8.0000000000000000e+00	5.6690717306205654e+46	2.7632347556771257e+46	2.0653272721507137e+47	5.4123524290325771e+46	-1.6434568840042757e+47	4.0408848554882237e+46	1.6635704821824940e-06	3.9687069851289425e-07	1.4378620692794251e-14	3.4302443443903386e-15	-5.0145870430292427e+19	3.7755954182980475e+20	1.3591683451586785e+21	2.5466637532719963e+20	-9.0188165136491597e+20	2.9740280350836870e+20
1.0000000000000000e+01	1.4995953790285160e+47	3.9770547420956093e+46	5.3189556260621426e+47	1.0435835327039958e+47	-4.5401268212224771e+47	9.0516391734421856e+46	3.8479319047826141e-06	6.8949995231551698e-07	3.3258556762791245e-14	5.9595060072465051e-15	1.3561160621455982e+21	4.6816762937639469e+20	2.2682267258670862e+21	2.3095723190269189e+20	-1.6795835737431705e+21	2.8338720319652191e+20
1.2000000000000000e+01	2.6804763318693154e+47	6.6290363923640920e+46	8.4200301582634500e+47	1.4408284165888483e+47	-6.4267236737513204e+47	1.1261750163776231e+47	5.2893452954189713e-06	8.3310164902309823e-07	4.5717022831679480e-14	7.2006883616551495e-15	9.2824044639840476e+20	6.1726794845713610e+20	3.1355743182506909e+21	4.9069081171659031e+20	-3.0254993242996159e+21	4.9036922089535662e+20
1.4000000000000000e+01	2.1627618265505192e+47	6.5452405901598388e+46	1.1797837806122934e+48	2.0467164737874103e+47	-9.4320359426218825e+47	1.6419052976727977e+47	6.8512191779224876e-06	1.0996379320471825e-06	5.9216656521402722e-14	9.5044225018778560e-15	1.7592074317759444e+21	7.3201352551288393e+20	4.4733733133492410e+21	5.2801346754028516e+20	-3.2996689571651754e+21	3.9497525437687149e+20
1.6000000000000000e+01	4.9345982695897289e+47	9.3108856320683976e+46	1.6740080618133168e+48	2.4282481870259007e+47	-1.3910741198815592e+48	2.0736011623951222e+47	9.4287226212128287e-06	1.2833951166478044e-06	8.1494609119372248e-14	1.1092677935144353e-14	1.3794807153543804e+21	8.0205669130837846e+20	6.1563957673632863e+21	5.8426104963433366e+20	-4.7947385663975105e+21	6.1390669380350876e+20
1.8000000000000000e+01	5.5070210085763418e+47	1.0573393557188673e+47	2.0890899332810841e+48	2.9626586809845573e+47	-1.7014636756934809e+48	2.4281162996214863e+47	1.0695661839761696e-05	1.4009042140463031e-06	9.2445054958276592e-14	1.2108335977615122e-14	3.8715550075060423e+21	1.1820248450974645e+21	7.5759803123449840e+21	7.0292565796275801e+20	-6.2975384317469267e+21	5.7029562398232425e+20
2.0000000000000000e+01	6.3837438233147309e+47	1.1957958008631307e+47	2.5474102145985182e+48	3.4657137052359470e+47	-2.1750929745595135e+48	3.0499326124803720e+47	1.2788695789824879e-05	1.6452927433049746e-06	1.1053562676598065e-13	1.4220642009440232e-14	2.1718760953151818e+21	1.1921877991951622e+21	9.4140001080441936e+21	8.3793432801673321e+20	-8.0090698976146741e+21	8.0928294412721403e+20
2.2000000000000000e+01	8.6136851303139809e+47	1.3601214729580223e+47	3.5347645016369849e+48	3.9691539943488340e+47	-2.9984654687601304e+48	3.4839681583699654e+47	1.6478483484931680e-05	1.7325491006970623e-06	1.4242730690403939e-13	1.4974818691109735e-14	5.0674796687460307e+21	1.4029191037894580e+21	1.2149901764814950e+22	1.0217036994382652e+21	-1.0169597451744632e+22	8.5980768836035412e+20
