#	RadiusAU	AngularMomentumX	AngularMomentumX_std	AngularMomentumY	AngularMomentumY_std	AngularMomentumZ	AngularMomentumZ_std	CellMassMsun	CellMassMsun_std	Density	Density_std	SpecificAngularMomentumX	SpecificAngularMomentumX_std	SpecificAngularMomentumY	SpecificAngularMomentumY_std	SpecificAngularMomentumZ	SpecificAngularMomentumZ_std	
4.2000000000000000e+01	3.2132257974341879e+49	3.5734808474483918e+48	2.2872341476893271e+49	2.3783452367328879e+48	7.8971995888723693e+49	6.7196017942993306e+48	3.8843915494108814e-04	1.7615935938253697e-05	3.3573685821835477e-12	1.5225856897413149e-13	2.3721373059442541e+22	2.2465474915370855e+21	4.6425965547646322e+22	2.5290652394012289e+21	4.6956097130424837e+22	2.4810799321847609e+21
4.4000000000000000e+01	3.6431092160983907e+49	3.5859075719657780e+48	2.7726422453082206e+49	2.5357764807451812e+48	7.6444046778311145e+49	6.3318953816008017e+48	4.0283269921051820e-04	1.7241108262596241e-05	3.4817752819246757e-12	1.4901884752489686e-13	2.7424583538899511e+22	2.3702217615363602e+21	5.4224779624743900e+22	2.6289055746158782e+21	4.8828524108940591e+22	2.4811040309412532e+21
4.6000000000000000e+01	3.6929469057243873e+49	3.3810996212366062e+48	2.7815517852756276e+49	2.4981398213956719e+48	6.5778355306601257e+49	5.9657868708325462e+48	3.9512967001896851e-04	1.6216621037901859e-05	3.4151962363614781e-12	1.4016396979878555e-13	3.2295009869754245e+22	2.5772520096237732e+21	5.6453457501190785e+22	2.7585198254275449e+21	5.3192978465886201e+22	2.6583346190157485e+21
4.8000000000000000e+01	4.0164074179035876e+49	3.8095899729935472e+48	3.1118840036332863e+49	2.6564221383785163e+48	7.4980913356514936e+49	6.1884110671216712e+48	4.2879788169732064e-04	1.7320552923331060e-05	3.7061983010847112e-12	1.4970550592320833e-13	3.9398085284066272e+22	2.7924326012653289e+21	6.6959900861408335e+22	2.9438669806058912e+21	6.0836917186184532e+22	2.7893540954766395e+21
5.0000000000000000e+01	4.0440147193145451e+49	3.8625483636410902e+48	3.5753023015421327e+49	2.9725456770622208e+48	7.9488526245716273e+49	6.7401093115499263e+48	4.5933317083239134e-04	1.7797857841321194e-05	3.9701217987185303e-12	1.5383096164876414e-13	4.3279492221136435e+22	3.0294405588432281e+21	6.9829967585128724e+22	3.0922923130982650e+21	6.6568502163984261e+22	2.9978191518350521e+21
5.2000000000000000e+01	3.9795449871978747e+49	3.9861779669858595e+48	3.7629784661266941e+49	2.9537847164754782e+48	7.4180107193205831e+49	6.5604988769880365e+48	4.5091447189115870e-04	1.7720175226040827e-05	3.8973570555956533e-12	1.5315953301288494e-13	4.6812697818442192e+22	3.2202003405121195e+21	7.7633756970837183e+22	3.2120414670625728e+21	6.7066208316048089e+22	3.1417993780422409e+21
5.4000000000000000e+01	4.0523954164618940e+49	3.9145813137612120e+48	3.9968893194793191e+49	3.0609071024766222e+48	8.1404849239470096e+49	7.0901718838428716e+48	4.7474668329060938e-04	1.8116000875199619e-05	4.1033443171234099e-12	1.5658074475635528e-13	5.6329189745703646e+22	3.4394653541121382e+21	7.9903723117885499e+22	3.2938834889845558e+21	7.4045780479744942e+22	3.4194240274576966e+21
5.6000000000000000e+01	3.6370208276653905e+49	4.1749852428778017e+48	4.4202902547038415e+49	3.1783369589002339e+48	9.5749909990238317e+49	8.2239934062058399e+48	5.1321705481423090e-04	2.0080742262807036e-05	4.4358525492503302e-12	1.7356245456331146e-13	6.0456016519054666e+22	3.6329863205466014e+21	9.2973144336747410e+22	3.5939002001850158e+21	8.2007962205871441e+22	3.8046777329983391e+21
5.8000000000000000e+01	4.2218118341944545e+49	4.2623431936650712e+48	4.7393620465841841e+49	3.4344053716739249e+48	9.4618086299010409e+49	8.1124734803759232e+48	5.3407927174384110e-04	1.9539020629903083e-05	4.6161694683436023e-12	1.6888023041709540e-13	7.5616014024755900e+22	3.9566811916499225e+21	9.3533132584351831e+22	3.6286585757718654e+21	8.0293615287445731e+22	3.9256946216111314e+21
6.0000000000000000e+01	3.0760444005204196e+49	4.0775175937428128e+48	4.2285492597036884e+49	3.2429873989149857e+48	1.1070532999607182e+50	8.8843001717131295e+48	5.4370427968144261e-04	2.0660833006264721e-05	4.6993606164086629e-12	1.7857631171989929e-13	7.6241590085178846e+22	4.0900438795254156e+21	9.8362092356319010e+22	3.7795111911705632e+21	9.7466278151733826e+22	4.2093178264905355e+21
