#	RadiusAU	AngularMomentumX	AngularMomentumX_std	AngularMomentumY	AngularMomentumY_std	AngularMomentumZ	AngularMomentumZ_std	CellMassMsun	CellMassMsun_std	Density	Density_std	SpecificAngularMomentumX	SpecificAngularMomentumX_std	SpecificAngularMomentumY	SpecificAngularMomentumY_std	SpecificAngularMomentumZ	SpecificAngularMomentumZ_std	
1.0000000000000000e+02	1.0983175083610103e+49	7.3986832339972754e+47	-1.3449248878680643e+49	9.2462716480476442e+47	-7.7157297569858012e+48	9.8679062289455798e+47	5.6805871947688466e-05	2.1779907327411225e-06	3.9666016625353770e-13	1.6617513581706353e-14	7.3694834980355840e+22	8.9879875163472957e+21	-3.2304347060940079e+23	1.0645382116601034e+22	-3.0933753666830279e+23	1.1788419582839147e+22
1.0200000000000000e+02	1.0070342612656050e+49	8.2610666220994320e+47	-1.3302867951416881e+49	9.5050545607306266e+47	-7.5171227691067656e+48	9.7969202023718509e+47	5.5968907309045674e-05	2.2937116070015683e-06	3.7508550294897638e-13	1.6494627574467110e-14	7.8213564116594936e+22	8.8835435309145543e+21	-2.9760145047604581e+23	1.0110007460366138e+22	-2.9806464255966100e+23	1.1343384610325402e+22
1.0400000000000000e+02	1.0923043943792031e+49	8.9089042604659588e+47	-1.3606264419034113e+49	1.0061837437910454e+48	-6.3333845513000752e+48	9.2936494507110951e+47	5.5857283157551630e-05	2.4076632405977383e-06	3.6294229803929107e-13	1.7101277752506545e-14	6.9034538537708270e+22	8.7056013375890721e+21	-2.9477995135611053e+23	1.0121654306445252e+22	-2.9292841333987876e+23	1.1482923961606530e+22
1.0600000000000000e+02	1.1500852556931039e+49	9.1941637647589079e+47	-1.4853942853269701e+49	1.0733988433439545e+48	-6.4302930346209636e+48	1.0588621570309147e+48	5.7974163071783471e-05	2.4816714978375815e-06	3.5613358359659509e-13	1.6926708695678487e-14	7.6372759973752144e+22	8.6865186828461078e+21	-3.0286167069919988e+23	1.0031140743545283e+22	-2.5022867098344801e+23	1.1391360498038215e+22
1.0800000000000000e+02	1.1959650542277232e+49	1.0868589068628875e+48	-1.5022573758265254e+49	1.2014914611411261e+48	-6.6200951737022498e+48	1.1798096634642199e+48	5.9899363179988670e-05	2.7994319833410450e-06	3.3447030721903968e-13	1.6984014478784400e-14	7.7495472422667405e+22	8.5692890655104780e+21	-2.6769645369619343e+23	9.4175769680572255e+21	-2.3247097647821214e+23	1.0922204784652429e+22
1.1000000000000000e+02	1.1660115922211155e+49	1.0337009345106924e+48	-1.5399480033928523e+49	1.1803441569412972e+48	-7.5357903180565439e+48	1.1419483315068654e+48	6.0956940893103864e-05	2.8167564221926000e-06	3.3050069178097900e-13	1.7693572018074311e-14	7.9502084127833350e+22	8.3478009060434515e+21	-2.6152420860145190e+23	9.5216341113173296e+21	-2.4527951917561760e+23	1.1113092404183287e+22
1.1200000000000000e+02	1.2638361795814715e+49	1.1519309466333323e+48	-1.6302683456329373e+49	1.3236751612930400e+48	-4.8572632025161158e+48	1.1349037164621437e+48	5.9169841408921611e-05	2.9454985391872162e-06	2.9889586790609161e-13	1.7069136872973254e-14	6.0353520784780953e+22	8.0791812951489611e+21	-2.5729658796771852e+23	9.1019270900040514e+21	-2.0039654831744592e+23	1.0647457731652564e+22
1.1400000000000000e+02	1.1903163947962355e+49	1.0340692818343767e+48	-1.4567998618327375e+49	1.1928364208024504e+48	-6.0460715975630806e+48	1.1757587703923576e+48	5.9197134713403209e-05	2.9012520263073043e-06	2.8886335457754891e-13	1.7319763844733586e-14	8.0406277325534775e+22	7.9217384014755953e+21	-2.2989819067858743e+23	8.8265063204600855e+21	-1.7715141628903507e+23	1.0359564499744666e+22
1.1600000000000000e+02	1.3424324198604537e+49	1.2871035093521444e+48	-1.7029997138257872e+49	1.5385634733470986e+48	-7.3466764407455407e+48	1.4314817755556075e+48	6.4201716523975519e-05	3.3530035782580206e-06	2.7231479305290916e-13	1.6914810421346399e-14	7.3899390448137639e+22	8.0793649953625310e+21	-2.2758474847795886e+23	9.0624994967384270e+21	-1.9241089265631644e+23	1.0389797298201380e+22
1.1800000000000000e+02	1.3138596000087659e+49	1.1691738294397153e+48	-1.7279136318001237e+49	1.5009350331419381e+48	-5.7548546545666345e+48	1.3382362709100280e+48	6.4252870938205691e-05	3.4764045630408041e-06	2.7358806455309776e-13	1.7897784190157104e-14	7.2303688507195291e+22	8.0128513836153821e+21	-2.1304436905204983e+23	8.8697525694673443e+21	-1.5724281244351600e+23	1.0513899006262552e+22
1.2000000000000000e+02	1.2180142023552832e+49	1.2310380134281942e+48	-1.5925282996887746e+49	1.4529585251278191e+48	-6.9330789793862399e+48	1.3831598213628206e+48	6.1327574330977326e-05	3.2347829084604850e-06	2.3463338726061267e-13	1.5794105257041614e-14	6.8852367369761404e+22	7.7053413053775930e+21	-1.8775923482797108e+23	8.0071292786436200e+21	-1.3292560825443087e+23	9.8344223337711676e+21
1.2200000000000000e+02	1.4369875460352928e+49	1.3212483049665657e+48	-1.8181304786430540e+49	1.7666142415731143e+48	-3.4243131715078758e+48	1.4655185748476100e+48	6.4619768499767078e-05	3.9745777995378486e-06	2.4131911217256211e-13	1.6990644565986715e-14	7.2096419219520184e+22	7.4656159515659039e+21	-1.8491171952365554e+23	8.6823301193221307e+21	-1.3225159369167679e+23	9.9705333039900750e+21
1.2400000000000000e+02	1.2990018993421785e+49	1.3235433488769290e+48	-1.7647332122506734e+49	1.8414920730694434e+48	-6.7972616848568800e+48	1.7291777184243288e+48	6.6028933335319498e-05	4.3718266144244207e-06	2.0707119489506980e-13	1.4923369520647068e-14	6.2867877176540010e+22	7.3843893742783934e+21	-1.7083216076489382e+23	8.3121844419382320e+21	-1.2836443378339940e+23	9.6124991718467148e+21
1.2600000000000000e+02	1.4698587891977067e+49	1.3214049391129740e+48	-1.7374018764090874e+49	1.6439922169637137e+48	-6.8290397815542757e+48	1.5036718134125937e+48	6.4330564041307424e-05	3.6249087790087367e-06	2.0842957108935697e-13	1.5778758268311167e-14	8.2774207715712845e+22	7.2475373254099253e+21	-1.5060918048046104e+23	7.4732428144787681e+21	-1.1031822223973366e+23	9.0655649129888754e+21
1.2800000000000000e+02	1.4221336066769734e+49	1.5572002370870707e+48	-1.9608942497799489e+49	2.2344276238949382e+48	-4.6970694185035606e+48	1.9932586214367859e+48	6.9925637371842200e-05	5.1340491454872601e-06	1.8533797133168750e-13	1.4237507628355544e-14	7.2362688874326394e+22	7.2195732950524143e+21	-1.4246724394495744e+23	8.3368667097106093e+21	-1.2602518569977094e+23	9.6790583358233028e+21
1.3000000000000000e+02	1.3899798198244954e+49	1.5305458275368671e+48	-1.6720284734661325e+49	1.7802161950072096e+48	-6.2565274883975028e+48	1.6007030451728793e+48	6.1197964415362895e-05	3.3846456145295822e-06	1.6724727236631008e-13	1.3322848001304341e-14	6.9794570650459597e+22	6.9119031107201448e+21	-1.2114951228454805e+23	7.1952157926407914e+21	-1.0105713381445516e+23	8.6106987464800306e+21
1.3200000000000000e+02	1.5832027631760980e+49	1.5569986914524582e+48	-2.0573150014150265e+49	2.2386408100407191e+48	-5.2267419224169055e+48	2.1285973616817089e+48	7.3697691525815895e-05	5.3830913656344041e-06	1.7866019945579564e-13	1.4129587049427589e-14	8.3200208946107857e+22	7.0200418451516492e+21	-1.3519034465571404e+23	8.5778248139396392e+21	-1.1983199732231094e+23	9.4725002005171531e+21
