#	RadiusAU	AngularMomentumX	AngularMomentumX_std	AngularMomentumY	AngularMomentumY_std	AngularMomentumZ	AngularMomentumZ_std	CellMassMsun	CellMassMsun_std	Density	Density_std	SpecificAngularMomentumX	SpecificAngularMomentumX_std	SpecificAngularMomentumY	SpecificAngularMomentumY_std	SpecificAngularMomentumZ	SpecificAngularMomentumZ_std	
4.0000000000000000e+00	3.3031831189970369e+47	1.8394775670010832e+47	-4.2175132028044300e+47	1.5461358351105233e+47	-1.6475296725825523e+47	1.1827916280542761e+47	5.2337606426132730e-06	1.9542616592918397e-06	4.5236591946668061e-14	1.6891131114903696e-14	9.8452632253356982e+19	2.0818205627518170e+20	-4.8298789290785833e+20	9.6413658603507139e+19	9.4125958015985664e+19	1.7845402180148871e+20
6.0000000000000000e+00	9.1223937593189109e+47	3.9298140101718947e+47	-2.2068327465918947e+48	4.6375746922646603e+47	-1.6626377413784123e+48	4.0782210683774809e+47	1.7346554302416073e-05	3.4573621369634860e-06	1.4993024179785697e-13	2.9882772805518619e-14	2.9181601098432446e+20	2.2385436374645427e+20	-9.2822872185610869e+20	1.7798223589037556e+20	-4.2325383609844603e+20	2.7575597772653380e+20
8.0000000000000000e+00	3.0210410049035613e+48	8.7967870198176407e+47	-5.2250777031574143e+48	1.0536012990841137e+48	-2.3231926492642070e+48	7.7276839623243916e+47	3.6775854877021670e-05	7.4219966361668362e-06	3.1786213664732122e-13	6.4150016820826692e-14	9.1726546503342739e+20	3.2435035224473312e+20	-1.5636966327672232e+21	2.2690358221712677e+20	-3.2549625094274764e+20	3.4182246738841495e+20
1.0000000000000000e+01	4.1024611741288199e+48	8.9370019924262432e+47	-1.1131838826391334e+49	1.6529742736898701e+48	-7.5395458786155464e+48	1.3513603928035402e+48	6.4932514309278184e-05	8.5389362847096480e-06	5.6122659297108483e-13	7.3803982021068936e-14	1.9286319791712853e+21	3.8870135999376838e+20	-3.0859543901346076e+21	3.9169510185394595e+20	-1.2274803536486709e+21	4.9105697636648079e+20
1.2000000000000000e+01	7.5980604249175657e+48	1.4350679127520345e+48	-1.6631909296197795e+49	2.5043733358520513e+48	-1.0061976266304848e+49	1.6195690415525349e+48	8.5882083302283598e-05	1.1490302708302733e-05	7.4229851595493079e-13	9.9313317985373677e-14	2.6559046690326619e+21	4.2487121415194496e+20	-4.5705544245975371e+21	5.3530098537295485e+20	-2.1351414412053853e+21	5.6700206966531188e+20
1.4000000000000000e+01	8.4125056299821497e+48	1.5498777722879772e+48	-2.4540746982948744e+49	4.0131797174646247e+48	-1.7710203974312447e+49	2.6798816394254873e+48	1.1485792763781856e-04	1.5797089392793682e-05	9.9274337501946176e-13	1.3653786170283010e-13	3.6589515788262918e+21	4.7209768949938061e+20	-5.6627549361966961e+21	5.8620927059473197e+20	-4.0160732757316102e+21	7.1793951081960243e+20
1.6000000000000000e+01	9.3053019428294368e+48	1.4459155265922552e+48	-2.4565378898854690e+49	3.6289195340648595e+48	-1.6947173877912034e+49	2.7092108805004936e+48	1.0810177343963334e-04	1.4744240850369926e-05	9.3434838689110281e-13	1.2743785061185920e-13	4.7111102212156713e+21	4.8674662721936536e+20	-8.4178382905357820e+21	7.7356163848739317e+20	-4.1575258416241417e+21	7.9328905749943078e+20
1.8000000000000000e+01	1.0337644516341895e+49	1.6090125661063036e+48	-3.0329471574536141e+49	4.1084298074100320e+48	-2.2773114283061795e+49	2.7835269541149103e+48	1.2838254949482081e-04	1.5397047029195579e-05	1.1096397793366288e-12	1.3308020393068708e-13	5.4863455473582368e+21	6.1447447861843250e+20	-9.4969585345228408e+21	8.3714988325795149e+20	-7.8196150384843534e+21	9.8007509403267904e+20
2.0000000000000000e+01	1.0287197447916968e+49	1.5358587330149967e+48	-2.6031243696238350e+49	3.5111139770475256e+48	-2.0518979376168298e+49	2.7006479860132586e+48	1.0879291051308978e-04	1.3340014279966667e-05	9.4032204291132786e-13	1.1530079874731615e-13	6.7555185578150157e+21	6.4569067646602248e+20	-1.2172308752727330e+22	9.8507557836706008e+20	-9.7372130366776043e+21	1.0057729823489349e+21
2.2000000000000000e+01	7.6850133934889221e+48	1.1039705057352559e+48	-2.2401739023854371e+49	2.8929351506479601e+48	-1.8660648050897246e+49	2.2200354902799544e+48	9.5783670887749178e-05	1.0361050382139661e-05	8.2788020526280368e-13	8.9552931492429649e-14	7.1632493921033928e+21	7.1293006265188562e+20	-1.3127331665177561e+22	1.0541262762988736e+21	-1.1984371694796611e+22	1.2148734327121332e+21
2.4000000000000000e+01	8.5981090584230495e+48	1.0339219446173493e+48	-1.7232706644784878e+49	2.0668605711360765e+48	-1.5784726150936489e+49	1.8275910543443237e+48	8.0267849394765443e-05	8.1463851148733914e-06	6.9377340643812697e-13	7.0411072352352545e-14	1.0645059713006781e+22	9.1874467371921664e+20	-1.7557481786020230e+22	1.3028478547665916e+21	-1.5375090933726985e+22	1.3859091911765682e+21
2.6000000000000000e+01	7.5758293808325952e+48	9.8006858645246129e+47	-1.3844844158388751e+49	1.6074229481928709e+48	-1.5105143678791624e+49	1.6045346582518796e+48	6.9073120977956407e-05	6.2441389838678002e-06	5.9701480475088917e-13	5.3969523361785438e-14	1.1526847174781428e+22	1.0292461691982905e+21	-1.5887116759333981e+22	1.3847365049864183e+21	-1.9471526411818540e+22	1.5183958788075524e+21
2.8000000000000000e+01	7.9828866686876436e+48	9.7463491287843891e+47	-1.1107765165207476e+49	1.4828345527744425e+48	-1.1638488320777905e+49	1.3829406758764215e+48	5.8741890445158918e-05	5.8809257858205171e-06	5.0771961304610294e-13	5.0830188502653385e-14	1.3825114038325165e+22	1.0985546702882823e+21	-1.8083244914580570e+22	1.6176344954739043e+21	-2.1065410636545612e+22	1.7354397264518738e+21
3.0000000000000000e+01	9.5337304675040313e+48	1.1164048967604635e+48	-1.2459517920019005e+49	1.5336796482109615e+48	-1.2868689733755800e+49	1.3737783208333581e+48	6.3668459111695616e-05	5.5547540495848274e-06	5.5030107438593310e-13	4.8011011481737333e-14	1.7587298856746101e+22	1.3067772120205854e+21	-1.8930393359929286e+22	1.7378050325215584e+21	-2.3970393950560253e+22	1.9808725804239338e+21
3.2000000000000000e+01	1.0315170817853500e+49	1.3401901975300482e+48	-1.2533364996814039e+49	1.7356910921245226e+48	-1.3405578947745500e+49	1.5036050586562010e+48	6.3422812322468599e-05	6.3955387415617478e-06	5.4817789292501637e-13	5.5278106143325468e-14	1.8423874177323682e+22	1.4563038083533151e+21	-2.0678548705332888e+22	1.9650557572686513e+21	-2.9198582372819037e+22	2.1210123146479206e+21
3.4000000000000000e+01	1.0224315781459654e+49	1.3874364036530860e+48	-1.3087269167582134e+49	1.8444177584380483e+48	-1.3323223798766374e+49	1.5277275531353753e+48	6.2465118514359411e-05	6.2295593571867135e-06	5.3990032599645793e-13	5.3843508309141046e-14	2.2497720942679393e+22	1.7527684660868423e+21	-2.2871738300848493e+22	2.1409482639346350e+21	-3.2580430709688946e+22	2.4189890659119913e+21
3.6000000000000000e+01	9.8367079061624186e+48	1.2612358982478047e+48	-1.2052587943506031e+49	1.7711839974251335e+48	-1.1479245111903565e+49	1.3971785386089793e+48	5.8332805620398900e-05	5.7338477505515733e-06	5.0418379921110037e-13	4.9558959357856870e-14	2.5162131883519107e+22	1.9355527329272798e+21	-2.8306118162447025e+22	2.3915498715125703e+21	-3.6481927323827084e+22	2.6494076036339665e+21
3.8000000000000000e+01	8.6570924926608161e+48	1.0337764056734699e+48	-1.0568336411806925e+49	1.4914147655293145e+48	-1.2584295555566952e+49	1.2880670992924123e+48	5.5123342970194360e-05	4.9295834939473008e-06	4.7644367844721274e-13	4.2607519183639857e-14	2.5187894381576641e+22	2.0478735994262171e+21	-2.5420078915440257e+22	2.5183270114425575e+21	-4.5846193479461850e+22	2.8155776568860392e+21
4.0000000000000000e+01	6.7392369081369015e+48	7.2740661375017497e+47	-7.5917582069974538e+48	1.0560141741191137e+48	-9.1971121402410437e+48	9.9174884614102975e+47	4.3997997938036188e-05	3.4666720924639138e-06	3.8028477324471184e-13	2.9963240883211254e-14	2.9404686475718323e+22	2.4506507663339610e+21	-3.0994423270755162e+22	2.7913096248459332e+21	-5.0017117723394117e+22	3.0546710223491102e+21
4.2000000000000000e+01	7.3288864510147714e+48	7.6225831806632828e+47	-8.3006270622854699e+48	1.1074473749244730e+48	-8.8311701323459208e+48	1.0475815537399767e+48	4.8177188738799298e-05	3.9514922391137918e-06	4.1640647651522931e-13	3.4153652451321022e-14	3.3699949829551378e+22	2.6094295321324741e+21	-3.5012361649062362e+22	2.9592485027013544e+21	-5.2794650522695689e+22	3.3035101985844542e+21
4.4000000000000000e+01	7.2570341123177914e+48	7.6199761006884544e+47	-8.1544337239411554e+48	1.1180781415054412e+48	-8.9849467762303425e+48	9.5729164107601646e+47	4.6400690274151894e-05	3.5688011008506199e-06	4.0105179340556941e-13	3.0845965293779724e-14	3.3527306196748480e+22	2.8584730110486286e+21	-3.8175420254956703e+22	3.1231824049022247e+21	-6.4993699034721147e+22	3.5092749342037015e+21
4.6000000000000000e+01	7.2073557583898939e+48	7.0665207008271462e+47	-7.9976864826246058e+48	1.0420085797912565e+48	-9.3862750901137699e+48	9.9755032315744110e+47	4.6314090843005926e-05	3.5916756968763672e-06	4.0030329468790417e-13	3.1043675666305463e-14	3.6450198604094628e+22	2.9611937812559519e+21	-4.1050297251491442e+22	3.2855124411093300e+21	-7.1302613847192078e+22	3.6819205802100581e+21
4.8000000000000000e+01	6.9805067484371916e+48	7.3310568515158268e+47	-7.8353613431033539e+48	1.0511991109049651e+48	-8.3071780784184071e+48	9.0064601794198057e+47	4.4743259765138736e-05	3.2305428177713061e-06	3.8672624190714435e-13	2.7922321480256154e-14	3.4946935746161124e+22	3.1762397457909007e+21	-4.5362317101884017e+22	3.4574437356378013e+21	-7.8504228030014097e+22	3.9043929338859424e+21
5.0000000000000000e+01	7.5271896643048987e+48	6.9989475995193143e+47	-8.0242582974757619e+48	9.1289811828270121e+47	-8.2058075341761066e+48	9.2558123515699444e+47	4.6175097698064053e-05	2.9887175418685779e-06	3.9910194510192437e-13	2.5832170234260311e-14	3.9895243773010472e+22	3.5189445085109656e+21	-5.2863710154388184e+22	3.7115426284023096e+21	-8.9342303136221948e+22	4.2082759345491736e+21
5.2000000000000000e+01	7.3615108290260786e+48	6.9038846408687891e+47	-7.6347347218279410e+48	8.6893848007124844e+47	-8.2673782241132805e+48	9.0535311727325062e+47	4.4538384109439825e-05	2.6315024573392156e-06	3.8495545469131365e-13	2.2744678444039495e-14	4.1833854752597486e+22	3.6828038822446078e+21	-5.3840940216063663e+22	3.7054340468244144e+21	-9.9074433075501121e+22	4.4424556870627345e+21
5.4000000000000000e+01	7.4564167625367286e+48	6.7810065359441591e+47	-8.0246677950473706e+48	8.4406618124965424e+47	-7.4907010741342389e+48	8.5278832106658722e+47	4.4604472031340510e-05	2.6024214396394932e-06	3.8552666773672573e-13	2.2493324547499939e-14	4.5686426090149260e+22	3.9088246926691255e+21	-6.5066653452570221e+22	4.0049301386606433e+21	-1.0208328353498459e+23	4.6029121757394496e+21
5.6000000000000000e+01	7.4855128919212253e+48	6.7517091850808747e+47	-7.9379831526580197e+48	7.9577750038999545e+47	-8.2211992567618918e+48	8.3658319777395239e+47	4.5542051100192808e-05	2.3579181431663435e-06	3.9363037836691451e-13	2.0380026556354433e-14	4.5440949503749603e+22	4.1448375348343829e+21	-7.0768253473567978e+22	4.2017568742555742e+21	-1.2049027183387922e+23	5.0065269243210377e+21
5.8000000000000000e+01	7.6274824271817895e+48	6.7468561110752632e+47	-8.0426153698768863e+48	8.0302876821287335e+47	-6.6010885950684426e+48	7.7219401397071308e+47	4.2892960545716882e-05	2.2274665302245503e-06	3.7073368197103849e-13	1.9252503387758388e-14	4.7824047964205366e+22	4.3595622482843334e+21	-7.6427961161363776e+22	4.3015735649825650e+21	-1.2271017976464773e+23	5.0899064028240166e+21
6.0000000000000000e+01	7.6936432253818992e+48	6.7113287407502286e+47	-8.1555432185019115e+48	7.7176683150600614e+47	-7.8209704153049699e+48	7.8398510243592617e+47	4.5423921055983573e-05	2.1426991390252990e-06	3.9260935333894010e-13	1.8519839410953084e-14	4.6773567895062488e+22	4.5685265289586923e+21	-8.3141698190109443e+22	4.5862467138591822e+21	-1.4724772225515318e+23	5.5803240797644595e+21
6.2000000000000000e+01	8.1144927241016937e+48	6.8727798641663133e+47	-8.2161734882090955e+48	7.6019426225421866e+47	-5.8558248978938637e+48	7.1115752702818973e+47	4.3321703393439754e-05	2.0601411086421776e-06	3.7443940460087745e-13	1.7806271445701784e-14	5.5468496360064133e+22	4.9958778189872942e+21	-9.6222221885874987e+22	4.9381321174666151e+21	-1.4677864849967484e+23	5.7412677197475894e+21
6.4000000000000000e+01	7.9226798230693870e+48	6.5946494645601951e+47	-8.1228848292010941e+48	7.3695324287228249e+47	-7.8910008330976207e+48	7.6627405994333783e+47	4.5493865985291681e-05	1.9785444076423271e-06	3.9321390338276287e-13	1.7101012470487844e-14	5.5699811141196483e+22	4.9155409040221636e+21	-9.5174108014426139e+22	5.0194089797681509e+21	-1.6997160070733288e+23	6.1240428051499152e+21
6.6000000000000000e+01	8.3251861262962660e+48	7.0625044990959717e+47	-8.5108815246746335e+48	8.0368786477416718e+47	-5.3312344017792885e+48	6.6847775473631485e+47	4.2070561196968977e-05	2.0714484481137076e-06	3.6362549604185960e-13	1.7904003370526812e-14	6.0042650615872148e+22	5.3832891915990519e+21	-1.1175900568877423e+23	5.3142209881818918e+21	-1.6448662685734863e+23	6.2326118367267096e+21
6.8000000000000000e+01	8.4321043768097708e+48	7.2112636611972814e+47	-8.8664852526688318e+48	8.1360341062230385e+47	-7.6085196058278851e+48	7.2724263619648726e+47	4.6745729088896617e-05	2.1008254892323444e-06	4.0403404290725387e-13	1.8157915865275660e-14	6.6853482969089146e+22	5.4223930449439920e+21	-1.1969951360206707e+23	5.6754022631254587e+21	-1.9729188727536898e+23	6.7212004227798280e+21
7.0000000000000000e+01	7.9531477505946673e+48	6.4486630485965217e+47	-8.0921836334109689e+48	7.4383740103653229e+47	-5.5546079298384206e+48	6.6012587659982206e+47	4.1764784831761844e-05	1.8507755809534966e-06	3.6098260088399009e-13	1.5996677237927176e-14	6.5557006639068537e+22	5.8452129802350253e+21	-1.2796140066880778e+23	5.6955145932523920e+21	-1.9655816856235475e+23	6.8536918650809106e+21
7.2000000000000000e+01	9.1797848121232380e+48	7.3098754975246102e+47	-9.7439602280909999e+48	8.6492386542789590e+47	-6.5022675781923295e+48	7.2730620838151205e+47	4.7675173153978128e-05	2.1225714612572667e-06	4.1206744083665405e-13	1.8345871282068255e-14	7.8198857174880438e+22	5.8528110293037036e+21	-1.3408172650917322e+23	5.9973825577778529e+21	-2.1932198980702580e+23	7.2493686265688495e+21
7.4000000000000000e+01	8.7140870213286977e+48	7.3900593118994641e+47	-8.9287122471613679e+48	8.5322431388657673e+47	-5.8055590154837367e+48	6.4158668049170133e+47	4.4027853122390600e-05	2.1213706091447500e-06	3.8054281844095885e-13	1.8335492042223024e-14	8.2431502952396451e+22	6.3172703960103282e+21	-1.4997770000115148e+23	6.3458878867868505e+21	-2.2232483317639402e+23	7.4510269241350097e+21
7.6000000000000000e+01	9.1627163124777088e+48	7.2331078063637542e+47	-9.5473272710464242e+48	8.5726902961876878e+47	-6.2512360447887804e+48	7.0461375857215436e+47	4.7069315621584511e-05	2.0775851682224213e-06	4.0683087542180516e-13	1.7957044447947996e-14	8.9492730642178882e+22	6.3938465179875903e+21	-1.5300183939517418e+23	6.6509949489034360e+21	-2.4913746863308205e+23	7.9425097611611000e+21
7.8000000000000000e+01	8.3966345664228348e+48	6.5066459773416006e+47	-8.4708123502379302e+48	7.8500187742150767e+47	-5.6098619062412495e+48	6.5882808630470387e+47	4.2768097766615958e-05	1.9096102907622392e-06	3.6965446437336567e-13	1.6505199109991577e-14	9.3524937129050121e+22	6.7157526287319218e+21	-1.6392773420944059e+23	6.5017990327416673e+21	-2.4040585379630599e+23	7.9145242136967329e+21
8.0000000000000000e+01	9.7722723426979781e+48	7.8351259229350937e+47	-1.0280728010823851e+49	9.3564284802101584e+47	-6.2297615681860352e+48	6.8289652473651232e+47	4.8397221987355924e-05	2.2734962745112557e-06	4.1830827427774347e-13	1.9650349010034977e-14	9.8430067595946221e+22	6.7906582854925686e+21	-1.7326094052474940e+23	7.1227906972608501e+21	-2.7592966381923210e+23	8.4158281867402894e+21
8.2000000000000000e+01	9.4830378145177150e+48	7.2147046798503488e+47	-9.5788455306777075e+48	8.4435788414126581e+47	-5.7896095791280768e+48	6.8587177613698237e+47	4.6696204030723707e-05	2.0449169522849586e-06	4.0360598648651093e-13	1.7674685575446948e-14	1.0818385030992947e+23	7.3535735567651806e+21	-1.9050900743554119e+23	7.2857360218216003e+21	-2.8036944098985649e+23	8.7735109002963190e+21
